name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Tewabech Mulu And Frindes Kettle House P/S,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 841 0237,,,,2026-05-10T06:13:55.969945+00:00
Belam Caf And Traditinnal Restau,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 709 6257,,,,2026-05-10T06:13:55.969945+00:00
Elias Kurs Bet,Restaurant,Addis Ababa,"VQVF+VC3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:13:55.969945+00:00
Mimi mgb bet,Family restaurant,Addis Ababa,"VQPM+7MQ, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:13:55.969945+00:00
Leul Burger and Pizza,Restaurant,Addis Ababa,"VRW4+554, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:00.838953+00:00
Lemlem Fekadu And Friends Restorant And Break Fast,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 364 0706,,,,2026-05-10T06:14:00.838953+00:00
Fitsum Kurs Bet,Restaurant,Addis Ababa,"VQPP+5GJ, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:00.838953+00:00
Tigist Zenabewa And Friends Snack And Kettle Coffe,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 377 4067,,,,2026-05-10T06:14:00.838953+00:00
Hotel,Hotel,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",5.0,1.0,+251 91 932 2986,,,,2026-05-10T06:14:00.838953+00:00
Maza Tigist And Frends Food S Food Prepparatino Partnersh,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 353 5353,,,,2026-05-10T06:14:05.612178+00:00
BMS Bar& Restaurant,Restaurant,Addis Ababa,"VQVP+56Q, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:05.612734+00:00
Ayinadis Abent And Friends Caf Parter Ship,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 828 2261,,,,2026-05-10T06:14:05.612734+00:00
Alem Kurs Bet,Restaurant,Addis Ababa,"VQXC+W2V, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:05.612734+00:00
Magarsa zakiroo,Canadian restaurant,Addis Ababa,"VQWQ+8MM, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:05.612734+00:00
Genet Tiruwerk And Friends Snack And Kettle Coffee,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 141 1767,,,,2026-05-10T06:14:05.612734+00:00
Zeni Tsena Buna,Fast food restaurant,Addis Ababa,"VQRM+4M9, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:05.612734+00:00
Lafto view | ላፍቶ ቪው,Restaurant,Addis Ababa 1000,"WPXV+W7F, Unnamed Road, Addis Ababa 1000, Ethiopia",4.3,111.0,,,,,2026-05-10T06:14:07.634554+00:00
ኬርቶት ክትፎ,Restaurant,Addis Ababa,"WPXH+9Q4, Unnamed Road, Addis Ababa, Ethiopia",4.7,22.0,+251 91 053 5481,,,,2026-05-10T06:14:07.634554+00:00
AG cafe and restaurant,Restaurant,Addis Ababa,"WPXH+HMG, Lebu Road, Addis Ababa, Ethiopia",4.5,13.0,+251 91 169 5033,,,,2026-05-10T06:14:07.634554+00:00
Desalech Kitfo and cultural restaurant,Restaurant,Addis Ababa,"WPXC+J3Q, Unnamed Road, Addis Ababa, Ethiopia",4.3,34.0,+251 91 288 9718,,,,2026-05-10T06:14:07.634554+00:00
zio pesce Restaurant l መስፍን ስለሺ ዓሣ ቤት,Fish restaurant,Addis Ababa,"XQH4+PGX, Abem Hotel, Kara road around, Addis Ababa, Ethiopia",4.9,15.0,+251 92 408 3800,,,,2026-05-10T06:14:07.634554+00:00
Fish House | የዓሣው ቤት – Seafood Restaurant (Lafto),Restaurant,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",4.6,16.0,+251 99 625 5574,,,,2026-05-10T06:14:07.634554+00:00
Mena Restaurant,Ethiopian restaurant,Addis Ababa,"WPRM+4V5, Lafto Sq, Addis Ababa, Ethiopia",4.0,3.0,,,,,2026-05-10T06:14:07.634554+00:00
Rajab Restaurant,Restaurant,Addis Ababa,"XPVH+VPG, Addis Ababa, Ethiopia",4.3,3.0,,,,,2026-05-10T06:14:07.634554+00:00
GENESIS FISH HOUSE | Bisrate Gabriel | ጄነሲስ ዓሣ ቤት | ብስራተ ገብርኤል,Restaurant,Addis Ababa,"XPQH+J7Q, Few meters from laphto mall, Addis Ababa, Ethiopia",4.2,66.0,+251 91 168 6884,https://www.genesisfishhouse.com/,"https://linkedin.com | https://maps.google.com/maps?ll=8.989004,38.728246&z=17&t=m&hl=en&gl=ET&mapclient=embed&daddr=GENESIS FISH HOUSE BISRATE GEB. Few meters from laphto mall Addis Ababa@8.9890037,38.7282455 | https://maps.google.com/maps?ll=8.989351,38.727901&z=17&t=m&hl=en&gl=ET&mapclient=embed&daddr=Genesis fish house Few meters from laphto mall Addis Ababa@8.9893514,38.7279009 | https://plus.google.com | https://www.facebook.com | https://www.genesisfishhouse.com/ | https://www.genesisfishhouse.com/about | https://www.genesisfishhouse.com/about# | https://www.genesisfishhouse.com/blog | https://www.genesisfishhouse.com/cart | https://www.genesisfishhouse.com/contact | https://www.genesisfishhouse.com/details/11/64 | https://www.genesisfishhouse.com/details/13/15 | https://www.genesisfishhouse.com/details/17/19 | https://www.genesisfishhouse.com/details/18/20 | https://www.genesisfishhouse.com/details/19/21 | https://www.genesisfishhouse.com/details/20/22 | https://www.genesisfishhouse.com/details/23/25 | https://www.genesisfishhouse.com/details/26/28 | https://www.genesisfishhouse.com/details/28/30 | https://www.genesisfishhouse.com/details/29/31 | https://www.genesisfishhouse.com/details/4/6 | https://www.genesisfishhouse.com/details/5/7 | https://www.genesisfishhouse.com/details/54/56 | https://www.genesisfishhouse.com/details/6/8 | https://www.genesisfishhouse.com/details/7/9 | https://www.genesisfishhouse.com/home | https://www.genesisfishhouse.com/hungry/signup | https://www.genesisfishhouse.com/menu | https://www.genesisfishhouse.com/menu# | https://www.genesisfishhouse.com/menu#category | https://www.genesisfishhouse.com/mylogin | https://www.genesisfishhouse.com/myprofile | https://www.genesisfishhouse.com/privacy | https://www.genesisfishhouse.com/terms | https://www.google.com/maps/place/Genesis+Fish+House/@9.0115933,38.8509549,138m/data=!3m1!1e3!4m6!3m5!1s0x164b9b00110a6ebf:0xa99fea1a1d6d4ab0!8m2!3d9.0115933!4d38.8511518!16s/g/11ydxy2lw1?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw== | https://www.pinterest.com/ | https://www.twitter.com | https://www.youtube.com/watch?v=jD5S_oYI0mk",,2026-05-10T06:14:07.634554+00:00
Abeba's Catering and Restaurant,Restaurant,Addis Ababa 1000,"Sophia mall, Gofa Gebriel special area, Nifas Slik Lafto Sub city, Mauritius St, Addis Ababa 1000, Ethiopia",5.0,1.0,+251 90 245 9677,https://www.facebook.com/dinsefasururahmed,,,2026-05-10T06:14:07.634554+00:00
Espacial Sudanese Ful and Felafel,Restaurant,Addis Ababa,"Kifle Ketema, Addis Ababa, Ethiopia",5.0,1.0,+251 90 111 1442,,,,2026-05-10T06:14:07.634554+00:00
Senay Tela & Shiro Restaurant,Restaurant,Addis Ababa,"WPXP+WRG, Addis Ababa, Ethiopia",4.0,2.0,+251 97 881 6181,,,,2026-05-10T06:14:07.634554+00:00
Arooz Restaurant in Lebu,Restaurant,Addis Ababa,"WPXF+QJC, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:14:07.634554+00:00
Carp Fish Resturant,Restaurant,Addis Ababa 9534,"Nasew Realestate, Addis Ababa 9534, Ethiopia",4.4,8.0,+251 91 138 3370,,,,2026-05-10T06:14:07.634554+00:00
Chanoly Noodle Lebu,Restaurant,Addis Ababa,"WPXJ+867, Addis Ababa, Ethiopia",3.9,122.0,+251 98 015 8220,,,,2026-05-10T06:14:12.612179+00:00
Peace Tower Family Restaurant,Restaurant,Ethiopia,"Ethiopia, Addis Ababa",3.6,32.0,,,,,2026-05-10T06:14:12.612179+00:00
Fikre Kunspagna | lebu | ፍቅሬ ኩንስፓኛ | ለቡ,Restaurant,Addis Ababa,"WPXC+J3Q, Unnamed Road, Addis Ababa, Ethiopia",3.8,68.0,+251 90 003 9872,,,,2026-05-10T06:14:12.612179+00:00
Andiamo Italian Restaurant,"Restaurant, Italian restaurant",Addis Ababa,"Kera//maps.app.goo.gl/kXkYuXURTHQNdhdC6, https:Worké's Promise Building Ground floor, Alexander Pushkin Ave, Addis Ababa, Ethiopia",4.1,81.0,+251 97 031 2322,,,,2026-05-10T06:14:12.612179+00:00
Zebasil Restaurant,Restaurant,Addis Ababa,"WPXJ+7VH, Addis Ababa, Ethiopia",4.2,13.0,+251 91 120 8606,,,,2026-05-10T06:14:12.612179+00:00
Kiru Bar & Restaurant | Jomo 2 | ኪሩ ምግብና መጠጥ ቤት | ጀሞ 2,Restaurant,Addis Ababa,"XM5R+46X, Unnamed Road, Addis Ababa, Ethiopia",4.0,24.0,+251 91 330 5666,,,,2026-05-10T06:14:12.612179+00:00
ኬቲ ፒዛ እና በርገር,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.1,8.0,+251 92 357 9735,,,,2026-05-10T06:14:12.612179+00:00
Joy Burger Lafto,Restaurant,Addis Ababa,"15, Addis Ababa, Ethiopia",3.5,20.0,+251 91 124 8500,,,,2026-05-10T06:14:12.612179+00:00
amani cafe & restaurant አማኒ ካፌ,Cafe,Addis Ababa,"1, Addis Ababa, Ethiopia",4.6,19.0,+251 95 050 0101,https://www.tiktok.com/@amanicafe1?_t=ZS-8yyZfNySU3L&_r=1,,,2026-05-10T06:14:12.612179+00:00
Miki Cafe And Restaurant -ሚኪ ካፌና ሬስቶራንት,Cafe,Addis Ababa,"WPWV+V6G, Addis Ababa, Ethiopia",4.1,44.0,,,,,2026-05-10T06:14:12.612179+00:00
Green bar and restaurant,Restaurant,Addis Ababa,"38.721023, 8.950237, Addis Ababa, Ethiopia",5.0,4.0,,,,,2026-05-10T06:14:12.612179+00:00
ቤናዞ ሆቴል,Restaurant,Addis Ababa,"WPXC+HFJ, Unnamed Road, Addis Ababa, Ethiopia",3.8,5.0,,,,,2026-05-10T06:14:12.612179+00:00
Remas Cafe and Restaurant,Restaurant,Addis Ababa,"WPX9+XHV, Lebu Condominiums, Addis Ababa, Ethiopia",2.9,15.0,,,,,2026-05-10T06:14:16.769011+00:00
Enat Guada Restaurant | lafto,Restaurant,Addis Ababa,"Betach, Addis Ababa, Ethiopia",5.0,4.0,+251 91 374 6865,,,,2026-05-10T06:14:16.769011+00:00
Meba Coffee and Restaurant,Oden restaurant,Addis Ababa,"Lebu Mosque, Lafto ZMA, Addis Ababa, Ethiopia",5.0,1.0,+251 94 046 9946,,,,2026-05-10T06:14:16.769011+00:00
Yod Abyssinia Mekanissa Abo Branch,Restaurant,Addis Ababa,"XPMG+CJ5, Addis Ababa, Ethiopia",4.2,17.0,+251 95 388 8885,http://www.yodabyssiniaplc.com/,http://sadistechnology.com | http://www.yodabyssiniaplc.com/cdn-cgi/l/email-protection | https://admin.trustindex.io/api/googleWriteReview?place-id=ChIJr_11xOOESxYR3P57JjxHdfg | https://t.me/yodtourandtravel | https://web.facebook.com/yod1996/ | https://www.facebook.com/bdthemes/ | https://www.instagram.com/bdthemes/ | https://www.instagram.com/yod.abyssinia/?fbclid=IwAR0AewI7-edA7wZQu0gXd_MyNjWA04fpF7fo1-wR5REJQD4shGCQsqWl43Q | https://www.tiktok.com/@yodabyssinia | https://www.twitter.com/bdthemes/ | https://yodabyssiniaplc.com | https://yodabyssiniaplc.com/ | https://yodabyssiniaplc.com/cultural-restaurant#cultural_catering | https://yodabyssiniaplc.com/cultural-restaurant#cultural_hall_renting | https://yodabyssiniaplc.com/cultural-restaurant#event_planning | https://yodabyssiniaplc.com/cultural-restaurant#restaurant_contact | https://yodabyssiniaplc.com/cultural-restaurant/ | https://yodabyssiniaplc.com/home/2023-02-11/ | https://yodabyssiniaplc.com/home/a-uniquely-dsign-of-hotel/ | https://yodabyssiniaplc.com/home/attachment/175/ | https://yodabyssiniaplc.com/home/db675ecfd44964d86c943705eea96f56-1/ | https://yodabyssiniaplc.com/home/entrance-does-not-mention-1/ | https://yodabyssiniaplc.com/home/photo0jpg/ | https://yodabyssiniaplc.com/import-export/ | https://yodabyssiniaplc.com/international-hotel#hotel_catering | https://yodabyssiniaplc.com/international-hotel#hotel_contact | https://yodabyssiniaplc.com/international-hotel#hotel_hall_renting | https://yodabyssiniaplc.com/international-hotel#hotel_planning | https://yodabyssiniaplc.com/international-hotel#hotel_romes_suites | https://yodabyssiniaplc.com/international-hotel#room_reservation | https://yodabyssiniaplc.com/international-hotel/ | https://yodabyssiniaplc.com/tour-and-travel#car_rental | https://yodabyssiniaplc.com/tour-and-travel#ethiopia_tour_package | https://yodabyssiniaplc.com/tour-and-travel#flight_ticket | https://yodabyssiniaplc.com/tour-and-travel#international_tour | https://yodabyssiniaplc.com/tour-and-travel#tour_and_travel_about | https://yodabyssiniaplc.com/tour-and-travel#visa_consultation | https://yodabyssiniaplc.com/tour-and-travel#yejanderebaw_guzo | https://yodabyssiniaplc.com/tour-and-travel/ | https://yodabyssiniaplc.com/wp-content/uploads/2024/12/175.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2024/12/2023-02-11.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2024/12/a-uniquely-dsign-of-hotel.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2024/12/photo0jpg.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/01/karo-tribe-1.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/02/6d112614-0c47-49f3-8203-2cfc8980fa4c_51_2183847-171557840896691.jpeg | https://yodabyssiniaplc.com/wp-content/uploads/2025/02/event-planning.avif | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/1045f820.avif | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/2-Days-Lalibela-Tour.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/2634766_17081817440055516092.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/97af30a76e7871337c84d7d1d20dac0351364a57.jpeg | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/Mezena-Lodge-1.avif | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/images-17.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/img-yod-abyssinia-international-addis-ababa-20.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/multi-purpose-meeting.jpg | https://yodabyssiniaplc.com/wp-content/uploads/2025/03/variation-of-lentils-beans-peas-grain-groats-soybeans-legumes-in-wooden-box-stockpack-deposit-photos.jpg,,2026-05-10T06:14:16.769011+00:00
Ado Kitchen | bole | አዶ ኪችን | ቦሌ,Ethiopian restaurant,Addis Ababa,"XP2C+3FG, Addis Ababa, Ethiopia",4.3,16.0,+251 94 836 8888,,,,2026-05-10T06:14:16.769011+00:00
KT Catering and Agelgel,Fast food restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.5,64.0,,https://www.ktfoodscatering.com/,,,2026-05-10T06:14:16.769011+00:00
Piccolo bar lafto,Restaurant,Addis Ababa,"XP5G+2G4, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:16.769011+00:00
Mira Restaurant,Restaurant,Addis Ababa,"WPPJ+C72, Unnamed Road, Addis Ababa, Ethiopia",1.0,1.0,+251 90 983 6900,https://www.facebook.com/gutema,,,2026-05-10T06:14:16.769011+00:00
Agafari Restaurant - አጋፋሪ ምግብ ቤት,Restaurant,Addis Ababa,"XP5M+H6R, Addis Ababa, Ethiopia",4.8,6.0,,,,,2026-05-10T06:14:16.769011+00:00
Yetwabe Café& Restaurant,Restaurant,Addis Ababa,"Maruta Building, Guinea Bissau St, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:14:16.769011+00:00
Hotel Brexit,Restaurant,Nifas Silk-Lafto,"Off Road 5, Nifas Silk-Lafto, Ethiopia",3.8,4.0,,,,,2026-05-10T06:14:16.769011+00:00
Ashu Bucher House | Lebu | አሹ ስጋ ቤት | ለቡ,Restaurant,Addis Ababa,"WPXF+GC4, Addis Ababa, Ethiopia",4.2,43.0,,,,,2026-05-10T06:14:16.769011+00:00
Pizza Hut Lebu,Pizza restaurant,Addis Ababa 1165,"1, Addis Ababa 1165, Ethiopia",4.3,132.0,+251 92 833 3222,,,,2026-05-10T06:14:22.071676+00:00
Nebi Bar and Restaurant,Restaurant,Addis Ababa,"XP2R+7VH, Addis Ababa, Ethiopia",5.0,2.0,+251 90 239 2147,,,,2026-05-10T06:14:22.071676+00:00
Fikere Bar and Restaurant,Restaurant,Addis Ababa,"WPXC+P25, Addis Ababa, Ethiopia",4.2,6.0,,,,,2026-05-10T06:14:22.071676+00:00
Shershera Fish House | Lebu | ሸርሸራ አሳ ቤት | ለቡ,Fish restaurant,Addis Ababa,"WPXJ+83F, Addis Ababa, Ethiopia",3.6,27.0,+251 94 629 9999,,,,2026-05-10T06:14:22.071676+00:00
Tok,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 92 443 5944,,,,2026-05-10T06:14:22.071676+00:00
Aarabon,Restaurant,Addis Ababa,"XPQF+PPM, S Africa St, Addis Ababa, Ethiopia",3.2,22.0,+251 95 110 0630,,,,2026-05-10T06:14:22.071676+00:00
"LAFTO VIEW HOTEL,Addis Ababa, Ethiopia",Fast food restaurant,Addis Ababa,"XP2R+W96, Addis Ababa, Ethiopia",3.0,2.0,,,,,2026-05-10T06:14:22.071676+00:00
Leul Yelkal And Friends Cafe Anda Restaurant P/Shi,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 048 9542,,,,2026-05-10T06:14:22.071676+00:00
EL/Amen food court,Fast food restaurant,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",5.0,1.0,+251 93 302 9546,,,,2026-05-10T06:14:22.071676+00:00
Sisay Yared And Friends Bar And Resturant P/Ship,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",3.0,1.0,+251 91 267 2580,,,,2026-05-10T06:14:22.071676+00:00
Bata restaurant Lebu,Ethiopian restaurant,Addis Ababa,"Addis Ababa, Ethiopia",3.8,8.0,+251 91 121 6321,,,,2026-05-10T06:14:22.071676+00:00
አልሚ ባርና ሬስቶራንት | Almi Bar And Restaurant,Restaurant,Addis Ababa,"WPXF+GJ2, Unnamed Road, Addis Ababa, Ethiopia",3.5,2.0,,,,,2026-05-10T06:14:22.071676+00:00
MARIZO Pizzeria catering,Restaurant,Addis Ababa,"WPXF+VH6, lebu,Musica bet, Addis Ababa, Ethiopia",5.0,6.0,+251 91 146 2545,,,,2026-05-10T06:14:22.071676+00:00
CoAli BBQ,"Restaurant, Fast food restaurant",Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",4.3,24.0,+251 92 555 4445,,,,2026-05-10T06:14:22.071676+00:00
Fantasy Burger | Jomo | ፋንታሲ ፒዛ | ጀሞ Pizza በርገር,"Restaurant, Cafe, Fast food restaurant",Addis Ababa,"Addis Ababa, Ethiopia",4.5,18.0,+251 90 175 6457,https://t.me/fantasyburger,https://t.me/s/fantasyburger | https://telegram.org/ | https://telegram.org/dl?tme=9466bf9c42e564c273_5392478286449449805,,2026-05-10T06:14:22.071676+00:00
Abeba Restaurant | Abeba Shiro,Restaurant,Addis Ababa,"XP56+M33, Addis Ababa, Ethiopia",3.0,1.0,,,,,2026-05-10T06:14:26.730772+00:00
Arif Chicken | አሪፍ ቺክን,Chicken restaurant,Addis Ababa,"XP9J+8FR, Guinea Bissau St, Addis Ababa, Ethiopia",2.8,10.0,+251 93 947 4738,,,,2026-05-10T06:14:26.730772+00:00
showme restaurant,Restaurant,Addis Ababa,"XP2M+636, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:14:26.730772+00:00
Miraden cafe and Restaurant (ሚራደን ),Restaurant,Addis Ababa,"XPGX+J55, Kera, Gofa, next to lion bank, Addis Ababa, Ethiopia",3.0,3.0,,,,,2026-05-10T06:14:26.730772+00:00
Ruhama Bar & Restaurant - ሩሐማ መጠጥ ቤትና ምግብ ቤት,Restaurant,Addis Ababa,"XP67+567, Addis Ababa, Ethiopia",2.3,3.0,,,,,2026-05-10T06:14:26.730772+00:00
Bridge Bar and restaurant,Restaurant,Addis Ababa,"WPXC+H9M, Addis Ababa, Ethiopia",3.7,11.0,,,,,2026-05-10T06:14:26.730772+00:00
ኪሩ ሸዋዳቦ,Restaurant,Addis Ababa,"XP5G+2G4, Addis Ababa, Ethiopia",3.7,3.0,,,,,2026-05-10T06:14:26.730772+00:00
Efoy Pizza | Lebu | እፎይ ፒዛ | ለቡ,Pizza restaurant,Addis Ababa,"Addis Ababa, Ethiopia",3.6,18.0,+251 98 221 5516,http://www.effoipizza.com/,http://instagram.com/effoipizza | http://www.effoipizza.com/ | http://www.effoipizza.com/catering | http://www.effoipizza.com/contact | http://www.effoipizza.com/green | http://www.effoipizza.com/hotel | http://www.effoipizza.com/indigo | http://www.effoipizza.com/menu | http://www.effoipizza.com/new-folder | http://www.effoipizza.com/orange | http://www.effoipizza.com/red | http://www.effoipizza.com/search | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1545231473977-BZ9GVTV0YQBWQ7BZB9RA/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1545400541793-RW4VXPRC6WBHWKYJGGLL/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1549790259680-GPHRV7V3O5IGZL794EFJ/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1549961801069-QZBV9XOD6W5Q6JDV39GB/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1550654428880-ILLF266CKD27J0PQKMIO/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1551000843142-I5S7M0JEUQ1P43BJHCWU/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1552122370432-ZFNO4TEGKRREHVVRZXN2/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1553545014676-P8Q4W4IINK28XG7RZ31X/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1554833622130-TBGXMA7MW14R9UA9CW87/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1555138897252-D3NF432MD9RMPUNNBZMB/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1556695352926-DMC6H25J3FU0FCTS4327/image-asset.jpeg | https://images.squarespace-cdn.com/content/v1/5afca232ee175963c27f7afe/1560836365902-N2N12APERVUOGV7IK3M6/image-asset.jpeg | https://www.facebook.com/effoipizza/,,2026-05-10T06:14:26.730772+00:00
Aphta Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 369 1570,,,,2026-05-10T06:14:26.730772+00:00
Wendmamachoch Restaurant,Restaurant,Addis Ababa,"XP46+JCH, Addis Ababa, Ethiopia",3.7,6.0,,,,,2026-05-10T06:14:26.730772+00:00
Soliyana Kidist And Their Friends Food Preparetion,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 271 4208,,,,2026-05-10T06:14:26.730772+00:00
Chanoly Smoothie & Noodle | Vatican | ቻኖሊ ኖድል | ቫቲካን,Restaurant,Addis Ababa,"Mela Building, Egypt St, Addis Ababa, Ethiopia",4.0,138.0,+251 93 646 8620,,,,2026-05-10T06:14:26.730772+00:00
Endashash Aster And Friends Processing Of Food Pa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 034 7179,,,,2026-05-10T06:14:26.730772+00:00
Tewokul Migib bet,Restaurant,Addis Ababa,"XP47+394, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:14:26.730772+00:00
Electro commercial mekanisa branch,American restaurant,Addis Ababa,"XP9H+GMQ, Addis Ababa, Ethiopia",4.5,14.0,+251 92 919 7198,,,,2026-05-10T06:14:31.320611+00:00
Zetseat Butcher Bar And Restaurant P L C,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 904 5940,,,,2026-05-10T06:14:31.320611+00:00
Ayu Taem,Restaurant,Addis Ababa,"1, Addis Ababa, Ethiopia",5.0,4.0,+251 92 356 6756,,,,2026-05-10T06:14:31.320611+00:00
Yenenesh Shay Bet,Restaurant,Addis Ababa,"XP4J+VCX, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:14:31.320611+00:00
Choke Burger ጮቄ በርገር ( Lebu Branch),Hamburger restaurant,Addis Ababa,"Addis Ababa, Ethiopia",3.4,77.0,+251 90 861 6163,https://www.chokecoffeeplc.com/,,,2026-05-10T06:14:31.320611+00:00
lafto,Restaurant,Addis Ababa,"XP5G+2G4, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:31.320611+00:00
Tsigereda Danel And Friends Food Priparation P/Shi,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 188 7353,,,,2026-05-10T06:14:31.320611+00:00
Nimona And Azalech Food Work Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 071 6667,,,,2026-05-10T06:14:31.320611+00:00
Habesha Fish - ሀበሻ ዓሳ,Fish restaurant,Addis Ababa,"XP46+MRP, Addis Ababa, Ethiopia",3.0,1.0,+251 91 100 9421,,,,2026-05-10T06:14:31.320611+00:00
Addis Down Town Trade And Industry,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 121 0327,,,,2026-05-10T06:14:31.320611+00:00
S.H Restaurant,Restaurant,Addis Ababa,"WPWV+V8V, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:31.320611+00:00
Seniya Alem And Friends Food Priparation Service,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 296 8510,,,,2026-05-10T06:14:31.320611+00:00
J A Bar And Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 332 9449,,,,2026-05-10T06:14:31.320611+00:00
Wende bar and restaurant,Ethiopian restaurant,Addis Ababa,"XP8G+RGM, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:14:31.320611+00:00
Talile Tilahun And Friends Caf And Restaurant Partner Ship,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 491 1385,,,,2026-05-10T06:14:31.320611+00:00
Ayelech Simenesh And Friends Catering Of Food Pr,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 056 6356,,,,2026-05-10T06:14:37.127343+00:00
Argashe Fantou And Freinds Dray Food P/Ship,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 314 6547,,,,2026-05-10T06:14:37.127343+00:00
Firehiwo T Betelehem And Friends Food P/S,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 161 2105,,,,2026-05-10T06:14:37.127343+00:00
አሜን ፒኮሎ ባር,Restaurant,Addis Ababa,"XP5G+2G4, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:14:37.127343+00:00
Tigist Elsabet And Friends Dry Food Preparation P/,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 95 489 3388,,,,2026-05-10T06:14:37.127343+00:00
