name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Bire and Sol cafe,Restaurant,Addis Ababa,"2PQ7+XWG, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:33:55.217077+00:00
Miracle juice and fast food,"Cafe, Breakfast restaurant, Juice shop, Fast food restaurant, Restaurant, Vegetarian cafe and deli",Keranyo medhanialem,"ቀራንዮ መድሀኒአለም አይመን ህንፃ, Ayman Building, Keranyo medhanialem, Ethiopia",5.0,1.0,+251 90 842 5242,,,,2026-05-10T06:34:00.084454+00:00
አስኮዉጌት,Western restaurant,Addis Ababa,"2P74+J5J, Addis Ababa, Ethiopia",4.1,10.0,,,,,2026-05-10T06:34:00.084454+00:00
Shewa trades,Restaurant,Addis Ababa 1748,"Addis Ababa 1748, Ethiopia",,,+251 91 177 2045,,,,2026-05-10T06:34:00.084454+00:00
Kolfe Keranio,,Addis Ababa,"Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:00.084454+00:00
Mengistu Tsehayneshe And Fri Manufacturing Of Food,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 028 3521,,,,2026-05-10T06:34:00.084454+00:00
Mesti Restaurant,Restaurant,Addis Ababa,"22 Mazoriya, Addis Ababa, Ethiopia",4.4,141.0,+251 90 226 2222,https://mestirestaurant.com.et/,https://menitechs.com | https://mestirestaurant.com.et/ | https://mestirestaurant.com.et/about/ | https://mestirestaurant.com.et/blog/ | https://mestirestaurant.com.et/contact/ | https://mestirestaurant.com.et/reservation-form/ | https://mestirestaurant.com.et/services/ | https://mestirestaurant.com.et/wp-content/uploads/2021/04/X8A0001.jpg | https://mestirestaurant.com/about/ | https://mestirestaurant.com/contact/ | https://mestirestaurant.com/reservation-form/ | https://www.facebook.com/Mesti-Restaurant-106542181532308/ | https://www.instagram.com/mestirestaurant/,,2026-05-10T06:34:00.084454+00:00
Tsehay Faiza And Their Friends Coffee Potand Fast House,General store,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 186 4408,,,,2026-05-10T06:34:00.084454+00:00
Maltana Trading Private Limited Company,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 378 8152,,,,2026-05-10T06:34:00.084454+00:00
Nejat ketfo and mendi,Family restaurant,Addis Ababa,"2P74+J5J, Addis Ababa, Ethiopia",5.0,1.0,+251 97 180 8017,,,,2026-05-10T06:34:00.084454+00:00
CYBER INTERNET CAFE@SEBETA,Internet cafe,Sebeta,"XPP4+XXM, Sebeta, Ethiopia",,,+251 91 302 5303,,,,2026-05-10T06:34:00.084454+00:00
Selam Abera And Friendes Restaurants Without Liquor License P/Ship,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 084 0520,,,,2026-05-10T06:34:00.084454+00:00
Birtukan Tina And Freinds Food Prodaction Work Pa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 137 9487,,,,2026-05-10T06:34:00.084454+00:00
Mekdes Melat And Their Freinds Food Preparation Pa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 358 6413,,,,2026-05-10T06:34:00.084454+00:00
Abonesh Misrak And Friends Food Producttion Partne,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 058 9897,,,,2026-05-10T06:34:00.084454+00:00
L H Coffee Agro Industries P L C,Agricultural service,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 123 0619,,,,2026-05-10T06:34:00.084454+00:00
Etenesh And Adisu Fast Food Preparation P/S,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 138 3038,,,,2026-05-10T06:34:00.084454+00:00
Muazin Abubekir And Their Friends Food Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 376 3259,,,,2026-05-10T06:34:00.084454+00:00
Al Bayt Al Yamani restaurant مطعم البيت اليمني,Arab restaurant,Addis Ababa,"Teqwa Mosque | Bethel | ተቅዋ መስጂድ | ቤተል, Addis Ababa, Ethiopia",5.0,8.0,,,,,2026-05-10T06:34:00.084454+00:00
Tsege Yenatfenta And Friend Kurs And Coffee Work P/Ship,General store,Addis Ababa,"Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:05.269446+00:00
IZZ Coffee Trading Export,Exporter,Addis Ababa,"betel right building 3rd floor wereda 3, Bethel, Addis Ababa, Ethiopia",5.0,1.0,+251 90 492 2222,http://www.izztradingcoffee.com/,"https://izztradingcoffee.com/ | https://izztradingcoffee.com/about-us/ | https://izztradingcoffee.com/coffee-origins/ | https://izztradingcoffee.com/contact-us/ | https://izztradingcoffee.com/export-services/ | https://izztradingcoffee.com/products/ | https://t.me/izztrading | https://www.facebook.com/profile.php?id=61566451326991&mibextid=LQQJ4d | https://www.google.com/maps/place/IZZ+Coffee+Trading+Export/@9.0117716,38.6963045,15z/data=!4m6!3m5!1s0x164b87c0ea6f7bb1:0x64aed32dac73bb2b!8m2!3d9.0117716!4d38.6963045!16s%2Fg%2F11ltn_b4l8?entry=ttu&g_ep=EgoyMDI0MDkyNS4wIKXMDSoASAFQAw%3D%3D | https://www.hitechted.com/ | https://www.instagram.com/izztrading_coffee?igsh=eThoM3h1Nmk4dXM%3D&utm_source=qr",,2026-05-10T06:34:05.269446+00:00
Zero Degrees Ice Cream & Milkshakes - Betel,Ice cream shop,Addis Ababa,"Bethel, Addis Ababa, Ethiopia",4.4,9.0,+251 92 923 6663,,,,2026-05-10T06:34:05.269446+00:00
Funny Fnue,Restaurant,karneu,"2P74+J5J, karneu, Ethiopia",,,,,,,2026-05-10T06:34:05.269446+00:00
Keberon cafe,Cafe,Addis Ababa,"2PQ7+R99, Kolfe Keraniyo 12, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:05.269446+00:00
Akaki,Coffee shop,Addis Ababa,"VQWQ+8MM, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:12.725588+00:00
Sweet cafe,Coffee shop,Akaki Kaliti 7/8/9,"Akaki Kaliti 7/8/9, Ethiopia",5.0,2.0,,,,,2026-05-10T06:34:12.726715+00:00
SOLO-COFFEE,Coffee shop,Addis Ababa,"A1, Addis Ababa, Ethiopia",4.7,11.0,+251 93 130 8237,,,,2026-05-10T06:34:12.726715+00:00
Variety cafe and restaurant,Cafe,Addis Ababa 1000,"kilinto, Addis Ababa 1000, Ethiopia",,,+251 91 415 0490,,,,2026-05-10T06:34:12.726715+00:00
ሂዊ የታጠበ ቡና special coffe,"Coffee shop, Clothes market",Gelan 1000,"condominium, 12, Gelan 1000, Ethiopia",5.0,4.0,+251 92 412 8390,,,,2026-05-10T06:34:12.726715+00:00
Hildu’s Cafe & Restaurant,Cafe,Addis Ababa,"Kaliti, Menahriya, Fraud Building, Addis Ababa, Ethiopia",5.0,4.0,+251 92 032 6076,,,,2026-05-10T06:34:12.726715+00:00
Ethio Arabica coffee,Coffee shop,Addis Ababa,"VQWQ+8MM, Addis Ababa, Ethiopia",5.0,2.0,+251 91 776 1123,,,,2026-05-10T06:34:12.726715+00:00
Kushland Coffee,Cafe,1000,"Woreda 13, Tulu Dimtu, Akaki Kality Subcity Addis Ababa, Ethiopia, 1000, Ethiopia",5.0,3.0,+251 91 194 9027,,,,2026-05-10T06:34:12.726715+00:00
Cup Cake Coffee,Cafe,Addis Ababa,"VQVC+XR6, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:34:12.726715+00:00
Fekeradiseemebyet And Frinds Breakfast And Coffee,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 073 9727,,,,2026-05-10T06:34:12.726715+00:00
Ayida Askale And Friends Coffee And Coffe Service Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 047 3858,,,,2026-05-10T06:34:12.726715+00:00
Magnolia shuck juice,Coffee shop,Addis Ababa,"Kilinito, Feche Roye, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:12.726715+00:00
Hema Coffee Roasters,Coffee roastery,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 205 5291,,,,2026-05-10T06:34:12.726715+00:00
Katoto Cafe | ካቶቶ ካፌ,Cafe,Addis Ababa,"VRV3+CGW, Addis Ababa, Ethiopia",4.3,3.0,,,,,2026-05-10T06:34:12.726715+00:00
Mariza coffee,Coffee shop,Addis Ababa,"VQXF+3GR, Addis Ababa, Ethiopia",4.0,4.0,,,,,2026-05-10T06:34:18.010014+00:00
Kiru,Coffee shop,Addis Ababa,"VQWQ+GJ2, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:18.010014+00:00
ወልዴ ባርና ሬስቶራንት እና ክትፎ,Restaurant,Addis Ababa,"7/8, 9, Addis Ababa, Ethiopia",5.0,4.0,,,,,2026-05-10T06:34:18.010014+00:00
Fantaneshwesene And Friends Traditional Coffee An,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 073 1496,,,,2026-05-10T06:34:18.010014+00:00
Nu Café,Coffee shop,Addis Ababa,"VQWC+MMQ, Addis Ababa, Ethiopia",2.8,4.0,+251 94 406 7956,,,,2026-05-10T06:34:18.010014+00:00
Kedest And Yaride Cafee And Restorante Partenrshi,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 371 5553,,,,2026-05-10T06:34:18.010014+00:00
The Goat🐐 Cafè | Mexico,Coffee shop,Addis Ababa,"2P6W+RXC, Addis Ababa, Ethiopia",3.7,41.0,+251 97 380 0607,https://www.thegoatcafe.com/,https://www.instagram.com/thegoatcafe_/?hl=en | https://www.thegoatcafe.com | https://www.thegoatcafe.com/cart-page | https://www.thegoatcafe.com/cdn-cgi/l/email-protection#7910171f16390d111c1e16180d1a181f1c571a1614 | https://www.thegoatcafe.com/cdn-cgi/l/email-protection#7d14131b123d0915181a121c091e1c1b18531e1210 | https://www.thegoatcafe.com/cdn-cgi/l/email-protection#c1a8afa7ae81b5a9a4a6aea0b5a2a0a7a4efa2aeac | https://www.thegoatcafe.com/my-account | https://www.thegoatcafe.com/shop,,2026-05-10T06:34:18.010014+00:00
Kertina Bar & Restaurant,Restaurant,Addis Ababa 1000,"Kilinto Condominium, Addis Ababa 1000, Ethiopia",5.0,3.0,+251 91 373 3218,,,,2026-05-10T06:34:18.010014+00:00
Zewdu Gutu And Friends Snackand Kettle Coffee Hous,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 592 4893,,,,2026-05-10T06:34:18.010014+00:00
Samri Icecream,Ice cream shop,Addis Ababa 1000,"kilinto, Addis Ababa 1000, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:18.010014+00:00
Genet Tiruwerk And Friends Snack And Kettle Coffee,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 141 1767,,,,2026-05-10T06:34:18.010014+00:00
Nura,Coffee shop,Addis Ababa,"VQVG+V4M, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:18.010014+00:00
Rose fish and nuodles kafdom building kality total 2nd floor,Restaurant,Addis Ababa,"7/8, 9, Addis Ababa, Ethiopia",3.7,3.0,,,,,2026-05-10T06:34:18.010014+00:00
Anbessu,Internet cafe,Addis Ababa,"VQWG+FP4, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:18.010014+00:00
"Dawit, Bayise And Frinds Breakfast And Jebena Buna",Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 971 3263,,,,2026-05-10T06:34:23.012150+00:00
Yeshiemebet Fasika And Friends Coffee And Caffe Service Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 96 239 2376,,,,2026-05-10T06:34:23.012150+00:00
Bonejur Cafe,Cafe,Addis Ababa,"VQWF+6XX, 7/8, 9, Addis Ababa, Ethiopia",1.0,1.0,,,,,2026-05-10T06:34:23.012150+00:00
Lasts cafe,Cafeteria,Addis Ababa,"VQPJ+WVQ, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:23.012150+00:00
Hailu Tabote And Friends Cafe And Snack P/Ship,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 009 9171,,,,2026-05-10T06:34:23.012150+00:00
Tariku Dawit And Friends Cafi And Brake Fast Hause,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 743 6697,,,,2026-05-10T06:34:23.012150+00:00
Tadelech Beletu And Friends Coffee And Breakfast Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 377 1746,,,,2026-05-10T06:34:23.012150+00:00
Tigist Zenabewa And Friends Snack And Kettle Coffe,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 377 4067,,,,2026-05-10T06:34:23.012150+00:00
Yeshi Senday And Friends Snack And Coffee House Pa,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 493 2870,,,,2026-05-10T06:34:23.012150+00:00
Gidey Weley And Freinds Cafe And Restaurant Partne,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 773 3486,,,,2026-05-10T06:34:23.012150+00:00
Merga Birhane And Friends Food Preparation P/S,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 98 728 0993,,,,2026-05-10T06:34:23.012150+00:00
Bura Snack,Cafe,Addis Ababa,"VQWF+F5Q, Addis Ababa, Ethiopia",4.8,4.0,+251 91 279 4146,,,,2026-05-10T06:34:23.012150+00:00
Yadeta Kokoba And Friends Snacks House Partnersh,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 360 6279,,,,2026-05-10T06:34:28.248500+00:00
Zenbech Ewawi And Friends Cafe And Snack Houses Pa,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 394 0401,,,,2026-05-10T06:34:28.248500+00:00
Jemal Deginesh And Frindes Snacks And Kettle Coffe,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 96 445 3110,,,,2026-05-10T06:34:28.248500+00:00
Dagi restaurant,Restaurant,Addis Ababa,"VQXF+685, Addis Ababa, Ethiopia",5.0,2.0,+251 91 313 3308,,,,2026-05-10T06:34:28.248500+00:00
Gemechu Olane And There Reindes Cafe And Restorant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 96 031 4577,,,,2026-05-10T06:34:28.248500+00:00
Belam Caf And Traditinnal Restau,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 709 6257,,,,2026-05-10T06:34:28.248500+00:00
Mulugeta Eyerus And Friends Drink Lisence Resturant Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.3,7.0,+251 98 727 9856,,,,2026-05-10T06:34:28.248500+00:00
Sisay Gezu And Fr/Pool And Kerenbula P/Ship,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:28.248500+00:00
Mustefa Kedir And Eyob Snacks And Kettle Coffee House Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 405 5521,,,,2026-05-10T06:34:28.248500+00:00
Amron cafe and restaurant/አምሮን ካፌና ሬስቶራንት,Restaurant,Addis Ababa,"VQPJ+RXV, Addis Ababa, Ethiopia",,,+251 91 117 6155,,,,2026-05-10T06:34:28.248500+00:00
Firigenet Muluemebet And Friends Caffe Service Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 246 4643,,,,2026-05-10T06:34:28.248500+00:00
Koye adebabays,Family restaurant,Addis Ababa,"VQRM+V3G, Addis Ababa, Ethiopia",4.4,9.0,,,,,2026-05-10T06:34:28.248969+00:00
Abdo And Meseret Traditional Food Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 378 1806,,,,2026-05-10T06:34:28.248969+00:00
Fatahun Banchamelak And Friends Snacks And Kettle,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 208 7392,,,,2026-05-10T06:34:28.248969+00:00
Kafdem Trading,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 120 5624,,,,2026-05-10T06:34:28.248969+00:00
Arkena Coffee Market,"Coffee wholesaler, Market",Addis Ababa,"House Number 9999, Office, Akaki Kaliti Kifle Ketema, Woreda 7, 01, Addis Ababa, Ethiopia",1.0,1.0,,http://www.arkenacoffee.com/,,,2026-05-10T06:34:28.248969+00:00
Teyiba Munit And Friends Dry Food Complex Cooperatsoc,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 364 2346,,,,2026-05-10T06:34:28.248969+00:00
Almaz አልማዝ ምግብ ቤት,Fast food restaurant,Addis Ababa,"VQWF+6XX, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:28.248969+00:00
Haile Bar and Restaurant | ሀይሌ ባር እና ሬስቶራንት,Restaurant,Addis Ababa 1000,"Kilinto, condomminium street, Addis Ababa 1000, Ethiopia",4.4,7.0,+251 92 527 2720,,,,2026-05-10T06:34:28.248969+00:00
ወይኒ ቁርስ ቤት-Weyni Kurs Bet,Restaurant,Addis Ababa,"VQWF+7HV, Addis Ababa, Ethiopia",5.0,2.0,+251 98 569 2131,,,,2026-05-10T06:34:28.248969+00:00
Zerubabel Natnael And Friends Cafe And Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 235 6540,,,,2026-05-10T06:34:33.304586+00:00
Akaki Sabean Trading Share Company,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 147 0190,,,,2026-05-10T06:34:33.304586+00:00
Abaynesh Zinash Lidya And Friends Restaurant With,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 11 440 1411,,,,2026-05-10T06:34:33.304586+00:00
Thega Asamere Betsebochu H Ye Yg Mahiber,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 120 6170,,,,2026-05-10T06:34:33.304586+00:00
Lemlem Fekadu And Friends Restorant And Break Fast,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 364 0706,,,,2026-05-10T06:34:33.305168+00:00
Tesfahun Abrham And Friends Cafi And Resturant Par,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 92 003 2219,,,,2026-05-10T06:34:33.305168+00:00
"Weynshet, Robel And Friends Cafe And Restuarant Pa",Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 351 5881,,,,2026-05-10T06:34:33.305168+00:00
"Atsede, Beself And Friends Catering Service Partin",Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 358 0774,,,,2026-05-10T06:34:33.305168+00:00
Alem Alimaz And Friends Caf Works Partnershipalem Alimaz And Friends Caf Works Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 125 0981,,,,2026-05-10T06:34:33.305168+00:00
Cascade Coffee,Coffee shop,Addis Ababa,"WPXF+MX8, Lebu St, Addis Ababa, Ethiopia",4.9,11.0,,,,,2026-05-10T06:34:37.758206+00:00
KASHA COFFEE,Coffee shop,Addis Ababa 1000,"Lebu muzika, Addis Ababa 1000, Ethiopia",5.0,10.0,+251 95 111 3195,https://www.instagram.com/kasha___coffee?igsh=MWpiajRtNnk5dmJnOQ==,,,2026-05-10T06:34:37.758206+00:00
Safi Coffee Bar,Cafe,Addis Ababa,"Infront of St. Arsema Church, Nefas Silk Lafto Sub-city, Lebu Mebrat, Addis Ababa, Ethiopia",4.7,3.0,+251 91 374 9729,https://saficoffee-24.mystrikingly.com/,https://saficoffee-24.mystrikingly.com/ | https://saficoffee-24.mystrikingly.com/0 | https://saficoffee-24.mystrikingly.com/1 | https://saficoffee-24.mystrikingly.com/2 | https://saficoffee-24.mystrikingly.com/2#blog | https://saficoffee-24.mystrikingly.com/3 | https://saficoffee-24.mystrikingly.com/3#3 | https://saficoffee-24.mystrikingly.com/4 | https://saficoffee-24.mystrikingly.com/pages/cookie-policy | https://www.strikingly.com,,2026-05-10T06:34:37.758206+00:00
Miki Cafe And Restaurant -ሚኪ ካፌና ሬስቶራንት,Cafe,Addis Ababa,"WPWV+V6G, Addis Ababa, Ethiopia",4.1,44.0,,,,,2026-05-10T06:34:37.758206+00:00
Eset Coffee & Roastery | እሴት ቡና,Coffee shop,Addis Ababa,"XP2J+JWJ, Addis Ababa, Ethiopia",4.0,88.0,+251 94 377 7755,https://www.instagram.com/eset.coffeeshop/,,,2026-05-10T06:34:37.758206+00:00
ROA'S coffee corner,Coffee shop,Addis Ababa,"Lafto view, Addis Ababa, Ethiopia",4.7,7.0,+251 91 242 2558,,,,2026-05-10T06:34:37.758206+00:00
Emma’s Café Patisserie Resto,Cafe,Addis Ababa,"WPXF+G3X, Addis Ababa, Ethiopia",4.4,59.0,+251 98 765 4321,https://emmas-coffee.com/,,,2026-05-10T06:34:37.758206+00:00
Lafto view | ላፍቶ ቪው,Restaurant,Addis Ababa 1000,"WPXV+W7F, Unnamed Road, Addis Ababa 1000, Ethiopia",4.3,111.0,,,,,2026-05-10T06:34:37.758206+00:00
Arki Coffee,Coffee shop,Addis Ababa,"XP4J+FVG, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:37.758206+00:00
Tomoca Coffee Light,Coffee shop,Addis Ababa,"WPXC+HW8, kelela build, Addis Ababa, Ethiopia",3.7,15.0,,http://www.tomocacoffee.com/,,,2026-05-10T06:34:42.694315+00:00
Jazz Coffee,"Coffee shop, Family restaurant",Addis Ababa,"mekane eyesus, seminary road, Addis Ababa, Ethiopia",4.7,26.0,+251 98 719 4003,https://www.instagram.com/jazz.coffee9?igsh=ZGZ0MW03a3F4Y3No,,,2026-05-10T06:34:42.694315+00:00
Kaldi's coffee,Coffee shop,Addis Ababa,"22, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:42.694315+00:00
Janet's Coffee,Coffee shop,Addis Ababa,"XPCJ+3M6, Addis Ababa, Ethiopia",4.5,11.0,,,,,2026-05-10T06:34:42.694315+00:00
SENA Coffee | Lebu | ሴና ቡና | ለቡ,Cafe,Addis Ababa,"WPXH+HMG, Lebu Road, Addis Ababa, Ethiopia",4.4,5.0,+251 91 164 2573,,,,2026-05-10T06:34:42.694315+00:00
Sunday Cafe,Cafe,Addis Ababa 1060,"Addis Ababa 1060, Ethiopia",5.0,1.0,+251 91 235 8150,,,,2026-05-10T06:34:42.694315+00:00
Americo Coffee አምሪኮ ቡና,Coffee shop,Addis Ababa,"XP79+7GV, At the corner of Nassew Real State, Addis Ababa, Ethiopia",4.8,5.0,+251 94 559 7898,,,,2026-05-10T06:34:42.694315+00:00
AG cafe and restaurant,Restaurant,Addis Ababa,"WPXH+HMG, Lebu Road, Addis Ababa, Ethiopia",4.5,13.0,+251 91 169 5033,,,,2026-05-10T06:34:42.694315+00:00
Loli's Coffee,Coffee shop,Addis Ababa,"WPXJ+GHH, Addis Ababa, Ethiopia",4.2,11.0,,,,,2026-05-10T06:34:42.694315+00:00
Galani Coffee - Lebu,Coffee shop,Addis Ababa,"Lebu Commercial Center, Addis Ababa, Ethiopia",4.1,7.0,+251 92 923 6043,http://www.galanicoffee.com/,http://wix.com/?utm_campaign=vir_created_with | https://deliveraddis.com/restaurants/galani | https://maps.app.goo.gl/FKWHsUvSHqhD5qLQ9 | https://maps.app.goo.gl/WyamCeMJSnXJUTe58 | https://maps.app.goo.gl/esQvfEMaeT5G1BSMA | https://maps.app.goo.gl/rCp7mk3746Kn1A597 | https://maps.app.goo.gl/yyt5RHYKJL3dMgVz9 | https://www.facebook.com/GalaniCoffee/ | https://www.galanicoffee.com | https://www.galanicoffee.com/about-us | https://www.galanicoffee.com/cafe-menus | https://www.galanicoffee.com/contact-us | https://www.galanicoffee.com/events | https://www.galanicoffee.com/learning | https://www.instagram.com/galanicoffee/,,2026-05-10T06:34:42.694315+00:00
Gojo Coffee,Coffee shop,Addis Ababa,"Jemo Medhanialem Road, Addis Ababa, Ethiopia",4.0,8.0,+251 92 640 3939,,,,2026-05-10T06:34:42.694315+00:00
Cafe,Cafe,Addis Ababa,"XP4M+8C3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:34:52.442813+00:00
ሊሙ `|´ Limu ኮማ `|´ kuma ቡና `|´ coffee house,Coffee shop,Addis Ababa,"XP8C+H8R, Unnamed Road, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:52.442813+00:00
Glacier cold coffee,Coffee shop,Addis Ababa,"XP29+93X, Lebu, 1, Addis Ababa, Ethiopia",2.9,8.0,,,,,2026-05-10T06:34:52.442813+00:00
Desalech Kitfo and cultural restaurant,Restaurant,Addis Ababa,"WPXC+J3Q, Unnamed Road, Addis Ababa, Ethiopia",4.3,34.0,+251 91 288 9718,,,,2026-05-10T06:34:52.442813+00:00
Nebiyat Night club,Coffee shop,Addis Ababa,"XP6H+24J, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:34:52.442813+00:00
Moyos Cafe,Restaurant,Addis Ababa,"Mickey Leland St Addis Ababa Ethiopia. Road from Atlas hotel towards Yolly Fitness and Spa opposite former Effoii pizza lime green cafe (1rst floor of Babi bldg, Mickey Leland St, Addis Ababa, Ethiopia",4.0,129.0,+251 96 161 6161,,,,2026-05-10T06:34:52.442813+00:00
Hafsa Delight Caffee P L C,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",3.0,1.0,+251 91 193 7139,,,,2026-05-10T06:34:52.442813+00:00
Ayantu Deme And Their Friends Food Preparetion,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 92 218 1081,,,,2026-05-10T06:34:52.442813+00:00
Mawi Coffee,"Cafe, Breakfast restaurant, Coffee roastery, Coffee wholesaler",Addis Ababa,"Unnamed Road, Addis Ababa, Ethiopia",2.5,6.0,+251 91 532 1022,http://www.mawiethiopia.com/,,,2026-05-10T06:34:52.442813+00:00
Filemon Bruk And Friends Cafe And Restourant Partn,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 147 9606,,,,2026-05-10T06:34:52.442813+00:00
Remas Cafe and Restaurant,Restaurant,Addis Ababa,"WPX9+XHV, Lebu Condominiums, Addis Ababa, Ethiopia",2.9,15.0,,,,,2026-05-10T06:34:57.379961+00:00
