name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Tee Keks Luxury Cake Design,Coffee shop,Addis Ababa,"210 + 110, Ghion Hotel, Shop, Addis Ababa, Ethiopia",4.4,40.0,,,,,2026-05-10T06:38:35.010333+00:00
Koba Roastery and Bakery,"Coffee roastery, Coffee shop",Addis Ababa,"close to, Near Embassy of Morocco, Addis Ababa, Ethiopia",5.0,1.0,+251 92 046 5977,https://www.kobaroastery.com/,,,2026-05-10T06:38:40.270532+00:00
Konditorei | Olympia | ኮንዲቶሬ | ኦሎምፒያ,Pastry shop,Addis Ababa,"2Q28+PVC, Addis Ababa, Ethiopia",4.4,47.0,+251 99 425 3033,https://m.facebook.com/p/Konditorei-Pastry-Shop-100064030510715/,https://m.facebook.com/ | https://m.facebook.com/help/1570260493519783/?ref=learn_more | https://m.facebook.com/language/?next_uri=https%3A%2F%2Fm.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252Fp%252FKonditorei-Pastry-Shop-100064030510715%252F%26refsrc%3Ddeprecated&ref_component=mbasic_footer&ref_page=XLoginController,,2026-05-10T06:38:40.270532+00:00
Pasty Bakery Trading PLC,Bakery,Addis Ababa 1000,"Guinea Conakry St, Addis Ababa 1000, Ethiopia",5.0,6.0,+251 93 522 2209,https://pastybakerytrading.com/,https://msigana.com | https://pastybakerytrading.com/ | https://pastybakerytrading.com/about-us/ | https://pastybakerytrading.com/admin/ | https://pastybakerytrading.com/contact-us/ | https://pastybakerytrading.com/orders/ | https://pastybakerytrading.com/services/ | https://pastybakerytrading.com/store/ | https://pastybakerytrading.com/store/cake/carlota/ | https://pastybakerytrading.com/store/cake/chocoflan/ | https://pastybakerytrading.com/store/cake/chocolate-mousse-slice/ | https://pastybakerytrading.com/store/cake/flan/ | https://pastybakerytrading.com/store/cake/gelatina/ | https://pastybakerytrading.com/store/cake/napoleon/ | https://pastybakerytrading.com/store/cake/nescafe-slice/ | https://pastybakerytrading.com/store/cake/tres-leches-salvadorian/ | https://pastybakerytrading.com/store/cake/tres-leches-slice/ | https://www.facebook.com/profile.php?viewas=100000686899395&id=61566576224504,,2026-05-10T06:38:40.270532+00:00
PARLAY ADDIS COFFEE BAKERY,Cafe,Addis Ababa 1000,"2Q39+QR, Addis Ababa 1000, Ethiopia",4.4,62.0,+251 90 373 4077,https://parlayaddis.com/,,,2026-05-10T06:38:40.270532+00:00
Kirkos Subcity Woreda 08 elderlies Association,Bakery,Addis Ababa,"2Q77+WM4, Palace, Menelik II Ave, Addis Ababa, Ethiopia",5.0,1.0,+251 91 105 5074,,,,2026-05-10T06:38:40.270532+00:00
Mulmul Bakery | Gazebo Square | ሙልሙል ዳቦ ቤት | ጋዜቦ,Bakery,Addis Ababa,"Chirkos 20/21, Addis Ababa, Ethiopia",4.2,38.0,+251 97 310 3175,,,,2026-05-10T06:38:40.270532+00:00
Cafe la cannelle,Bakery,Addis Ababa,"2Q66+JVC, Gabon St, Addis Ababa, Ethiopia",5.0,8.0,,,,,2026-05-10T06:38:40.270532+00:00
Saint Honoré (Pastry Shop),Pastry shop,Addis Ababa 4766,"Addis Ababa 4766, Ethiopia",4.3,6.0,,,,,2026-05-10T06:38:40.270532+00:00
Rosa Bakery,Bakery,Addis Ababa,"2Q42+2VG, Unnamed Road, Addis Ababa, Ethiopia",4.4,7.0,+251 11 862 5555,,,,2026-05-10T06:38:40.270532+00:00
Meazi Coffee,Bakery,Addis Ababa,"XQP6+W7V, Gabon St, Addis Ababa, Ethiopia",3.3,140.0,+251 91 009 4256,,,,2026-05-10T06:38:40.270532+00:00
Bilo's Pastry | Sarbet Branch | ቢሎስ ኬክ ቤት | ሳር ቤት ቅርንጫፍ |,"Coffee shop, Cafe",Addis Ababa,"XPWP+CG7, Addis Ababa, Ethiopia",3.6,45.0,+251 93 003 3178,,,,2026-05-10T06:38:40.270532+00:00
AZESERA BAKERY PASTRY AND CAFE,Cafe,Addis Ababa,"XQR5+JM4, A1, Addis Ababa, Ethiopia",3.0,1.0,,,,,2026-05-10T06:38:45.116086+00:00
Ambassador Bakery and Pastry,Pastry shop,Addis Ababa,"Addis Ababa, Ethiopia",3.7,3.0,+251 94 406 1754,,,,2026-05-10T06:38:45.116086+00:00
Kiyad Bakery and Coffee,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 000 0000,,,,2026-05-10T06:38:45.116086+00:00
Gâteau cafe Churchill,Cafe,Addis Ababa 1000,"Next to Churchill Hotel, Addis Ababa 1000, Ethiopia",4.4,133.0,+251 90 477 0000,,,,2026-05-10T06:38:45.116086+00:00
Ada Bakery,Cafe,Addis Ababa,"XQV8+WJ8, Gabon St, Addis Ababa, Ethiopia",5.0,6.0,+251 96 022 6714,,,,2026-05-10T06:38:45.116086+00:00
Piyasaa Mekonnen Baklava (Flamingo Branch),Bakery,Addis Ababa,"2Q57+GMG, Addis Ababa, Ethiopia",4.4,18.0,,,,,2026-05-10T06:38:45.116086+00:00
Sumi’s Cake Shop,Cake shop,Addis Ababa,"Sur Construction Building, Bole Road around Olompia next to, Addis Ababa, Ethiopia",5.0,3.0,+251 91 199 8273,,,,2026-05-10T06:38:45.116086+00:00
Wake & bake pastry,Coffee shop,Addis Ababa,"2Q89+2VQ, Addis Ababa, Ethiopia",5.0,1.0,+251 90 233 0044,,,,2026-05-10T06:38:45.116086+00:00
Passion CakeryET,Pastry shop,Addis Ababa,"Bloom Tower, Addis Ababa, Ethiopia",4.5,8.0,+251 91 303 5957,,,,2026-05-10T06:38:45.116086+00:00
ወሰን ግሮሰሪ,Bakery,ተክሌ,"2Q64+MW2, ተክሌ, Ethiopia",4.6,5.0,,,,,2026-05-10T06:38:45.116086+00:00
sishu,Bakery,Addis Ababa,"XQW4+7PC, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:38:45.116086+00:00
Shoa Dabo | Riche | ሸዋ ዳmy lov siisuቦ | ሪቼ,Pastry shop,Addis Ababa,"2Q45+2JW, Addis Ababa, Ethiopia",3.9,15.0,,,,,2026-05-10T06:38:45.116086+00:00
Mon Beignet,Bakery,Addis Ababa,"infront of Bole Guest House, Addis Ababa, Ethiopia",5.0,3.0,+251 93 178 4557,,,,2026-05-10T06:38:45.116086+00:00
MaDe Donut house,"Donut shop, Cafe",Addis Ababa,"XQV6+43, Addis Ababa, Ethiopia",4.1,34.0,+251 11 416 6857,,,,2026-05-10T06:38:45.116086+00:00
Taliyan Dabo bet,Bakery,Addis Ababa,"2Q34+GMR, Addis Ababa, Ethiopia",4.3,3.0,+251 91 117 3452,,,,2026-05-10T06:38:50.043525+00:00
Tomoca,Coffee shop,Addis Ababa,"XQQ8+H6F, Gabon St, Addis Ababa, Ethiopia",4.6,94.0,,,,,2026-05-10T06:38:50.043525+00:00
The Bake Shop,Bakery,Addis Ababa,"2Q38+7G9, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:38:50.043525+00:00
Zefco building,Bakery,Chirkos 05/06/07,"Chirkos 05/06/07, Ethiopia",4.8,12.0,,,,,2026-05-10T06:38:50.043525+00:00
Vero Gelato,"Ice cream shop, Cake shop",Addis Ababa,"Guinea Conakry St, Addis Ababa, Ethiopia",4.4,35.0,+251 98 817 8312,,,,2026-05-10T06:38:50.043525+00:00
Eureka bakery and cafe ኢሪካ ዳቦ ቤት እና ካፌ,Bakery,Addis Ababa,"200 ሜትር ገባ ብሎ, 24 ቀበሌ ኮከብ ህንፃ ወረድ ብሎ መብራት ጋር ወደ መገናኛ በሚወስደው መንገድ, Addis Ababa, Ethiopia",4.0,3.0,+251 92 091 6622,http://morninginaddis.com/,,,2026-05-10T06:38:50.043525+00:00
Roots Cafe & Restaurant PLC,"Coffee shop, Cafe, Coffee roastery, Pastry shop, Restaurant",Addis Ababa 8103,"XQV8+3FM, Gabon St, Addis Ababa 8103, Ethiopia",4.4,9.0,+251 91 123 1887,,,,2026-05-10T06:38:50.043525+00:00
አከል,Bakery,Addis Ababa,"2Q66+6C8, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:38:50.043525+00:00
Motherland Enjera,Bakery,Addis Ababa,"XQQC+JMP, Ethio China St, Addis Ababa, Ethiopia",4.5,2.0,+251 91 350 1901,,,,2026-05-10T06:38:50.043525+00:00
KAMILIA CAKES,Cafe,Addis Ababa,"XQXC+2C7, Addis Ababa, Ethiopia",4.3,6.0,,,,,2026-05-10T06:38:50.043525+00:00
Tapu Foods - Gazebo Branch ታፑ ምግቦች - ጋዜቦ ቅርንጫፍ,Bakery,Addis Ababa,"Gazebo Square, Addis Ababa, Ethiopia",4.3,16.0,+251 98 811 2233,http://tapufoods.com/,http://tapufoods.com/ | http://tapufoods.com/index.php | http://tapufoods.com/index.php?Itemid=115 | http://tapufoods.com/index.php?option=com_ecwid&view=ecwid&Itemid=242 | http://tapufoods.com/index.php?option=com_rsdirectory&view=entries&user=229&Itemid=234 | http://tapufoods.com/index.php?option=com_rsdirectory&view=entries&user=229&Itemid=235 | http://tapufoods.com/index.php?option=com_rsdirectory&view=entries&user=229&Itemid=236 | http://tapufoods.com/index.php?option=com_rsdirectory&view=entries&user=229&Itemid=237 | http://tapufoods.com/index.php?option=com_rsform&view=rsform&formId=1&Itemid=118 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=2&Itemid=107 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=3&Itemid=113 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=41&Itemid=210 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=51&Itemid=117 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=52&Itemid=243 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=53&Itemid=101 | http://tapufoods.com/index.php?option=com_sppagebuilder&view=page&id=54&Itemid=273 | http://tapufoods.com/index.php?option=com_users&view=reset&Itemid=101 | https://bekisquare.com | https://instagram.com/tapufoods | https://t.me/tapufoods | https://twitter.com/tapufoods | https://www.facebook.com/tapufoods | https://www.linkedin.com/company/tapufoods | https://www.tapufoods.com/index.php/en/customers-feedback | https://www.tapufoods.com/index.php/en/our-store-locations | https://www.tapufoods.com/index.php/en/shop-online/ | https://www.youtube.com/channel/UCfbbsgkve5RzpDHeVbZAfWQ,,2026-05-10T06:38:50.043525+00:00
Sheger bread,Bakery,Ethiopia,"Ethiopia, Addis Ababa",,,,,,,2026-05-10T06:38:50.043525+00:00
Coffee City,"Cafe, Coffee shop, Restaurant",Addis Ababa,"Airport Rd, Addis Ababa, Ethiopia",4.4,47.0,+251 92 523 3333,https://menu.anbessait.com/coffeecity,,,2026-05-10T06:38:50.043525+00:00
Sweet World - flamingo branch,"Coffee shop, Cafe",Addis Ababa,"2Q57+MHW, Africa Ave, Addis Ababa, Ethiopia",4.3,12.0,+251 92 906 0606,,,,2026-05-10T06:38:50.043525+00:00
Akimbalo Injera,Bakery,Addis Ababa,"Ayat, Addis Ababa, Ethiopia",3.0,2.0,+251 94 677 7744,http://www.leonortrading.com/,http://www.leonortrading.com/ | http://www.leonortrading.com/about | http://www.leonortrading.com/cart | http://www.leonortrading.com/contact | http://www.leonortrading.com/services | http://www.leonortrading.com/shop | http://www.linkedin.com/in/leonor-trading-70472a354 | https://maps.app.goo.gl/bGhzGu2s6RDeMQTu5 | https://t.me/LeonorTrading | https://wa.me/251911003312 | https://www.facebook.com/ | https://www.instagram.com/leonor_trading?igsh=MWZhNDJhMGtiZ2VmcQ== | https://www.linkedin.com/company/leonor-trading-plc/ | https://x.com/LeonorTrading?s=09,,2026-05-10T06:38:50.043525+00:00
Bilos Pastry Plc,Importer,Addis Ababa,"Addis Ababa, Ethiopia",3.0,2.0,+251 11 416 9669,,,,2026-05-10T06:38:50.043525+00:00
Safi Honey,Honey farm,Addis Ababa 1000,"Flamingo, Addis Ababa 1000, Ethiopia",4.9,36.0,+251 94 431 3261,,,,2026-05-10T06:38:50.043525+00:00
H&H Bakery,Bakery,Addis Ababa,"XQR5+VPX, A1, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:38:50.043525+00:00
Illy Caffé (Meskel Square),Coffee shop,Addis Ababa,"2Q57+PVV, Addis Ababa, Ethiopia",4.1,71.0,,http://www.illy.com/,http://www.illy.com/de-at | http://www.illy.com/de-de | http://www.illy.com/en-ca | http://www.illy.com/en-gb | http://www.illy.com/en-us | http://www.illy.com/en-ww | http://www.illy.com/en-ww/art | http://www.illy.com/en-ww/art/contemporary-art-exhibitions | http://www.illy.com/en-ww/art/illy-art-collection | http://www.illy.com/en-ww/coffee | http://www.illy.com/en-ww/coffee/coffee-preparation | http://www.illy.com/en-ww/coffee/coffee-preparation/cinnamon-pink-pepper-coffee-recipe | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-make-brewed-coffee | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-make-cappuccino | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-make-espresso-coffee | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-make-moka-coffee | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-make-pumpkin-spice-latte | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-make-turkish-coffee | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-use-a-french-press | http://www.illy.com/en-ww/coffee/coffee-preparation/how-to-use-neapolitan-coffee-maker | http://www.illy.com/en-ww/coffee/coffee-preparation/liquorice-coffee-recipe | http://www.illy.com/en-ww/coffee/coffee-preparation/nutmeg-coffee-recipe | http://www.illy.com/en-ww/espresso-machines | http://www.illy.com/en-ww/espresso-machines/instruction-manuals | http://www.illy.com/en-ww/espresso-machines/video-tutorial | http://www.illy.com/en-ww/professional-partners | http://www.illy.com/en-ww/professional-partners/business-services | http://www.illy.com/en-ww/professional-partners/business-services/assistance | http://www.illy.com/en-ww/professional-partners/business-services/image-and-communication | http://www.illy.com/en-ww/professional-partners/business-services/maintenance | http://www.illy.com/en-ww/professional-partners/business-types/bakery-pastry-shops | http://www.illy.com/en-ww/professional-partners/business-types/coffee-for-hotels | http://www.illy.com/en-ww/professional-partners/business-types/coffee-shop-supplies | http://www.illy.com/en-ww/professional-partners/business-types/restaurants-coffee | http://www.illy.com/en-ww/professional-partners/historical-places-of-italy | http://www.illy.com/en-ww/professional-partners/illy-chef-ambassador | http://www.illy.com/en-ww/professional-partners/office-coffee-supply/medium-and-large-enterprises | http://www.illy.com/en-ww/professional-partners/office-coffee-supply/small-enterprises | http://www.illy.com/en-ww/professional-partners/sustainability | http://www.illy.com/en-ww/professional-partners/waiting-business-types | http://www.illy.com/en-ww/professional/contact-us | http://www.illy.com/en-ww/quality | http://www.illy.com/en-ww/quality/coffee-origins-and-processing | http://www.illy.com/en-ww/search?cgid=other_assistance_customercare | http://www.illy.com/en-ww/sustainability | http://www.illy.com/en-ww/sustainability/our-philosophy | http://www.illy.com/en-ww/sustainability/projects | http://www.illy.com/en-ww/sustainability/recognition | http://www.illy.com/en-ww/sustainability/sebastiao-salgado | http://www.illy.com/en-ww/universita-del-caffe | http://www.illy.com/en-ww/universita-del-caffe/books | http://www.illy.com/en-ww/universita-del-caffe/business-enterprises | http://www.illy.com/en-ww/universita-del-caffe/business-management-courses | http://www.illy.com/en-ww/universita-del-caffe/coffee-professionals | http://www.illy.com/en-ww/universita-del-caffe/collaborations-with-culinary-schools | http://www.illy.com/en-ww/universita-del-caffe/contact-us | http://www.illy.com/en-ww/universita-del-caffe/course-maestro-barista | http://www.illy.com/en-ww/universita-del-caffe/courses | http://www.illy.com/en-ww/universita-del-caffe/courses-for-coffee-producers | http://www.illy.com/en-ww/universita-del-caffe/courses-for-coffee-professionals | http://www.illy.com/en-ww/universita-del-caffe/discovery-courses | http://www.illy.com/en-ww/universita-del-caffe/kit-coffee-aromas | http://www.illy.com/en-ww/universita-del-caffe/manuals | http://www.illy.com/en-ww/universita-del-caffe/partnerships-with-universities | http://www.illy.com/en-ww/universita-del-caffe/schools | http://www.illy.com/en-ww/universita-del-caffe/universita-del-caffe-master-ernesto-illy | http://www.illy.com/en-ww/universita-del-caffe/video | http://www.illy.com/en-ww/universita-del-caffe/visit-the-factory | http://www.illy.com/en-ww/universita-del-caffe/who-we-are | http://www.illy.com/en-ww/universita-del-caffe/who-we-are/international-branches | http://www.illy.com/en-ww/universita-del-caffe/who-we-are/news | http://www.illy.com/en-ww/universita-del-caffe/who-we-are/teacher-certifications | http://www.illy.com/es-es | http://www.illy.com/fr-be | http://www.illy.com/fr-ca | http://www.illy.com/fr-fr | http://www.illy.com/it-it | http://www.illy.com/nl-be | http://www.illy.com/nl-nl | http://www.illy.com/pt-br | http://www.illy.com/pt-pt | https://apps.apple.com/it/app/illy/id1491988670 | https://gruppoilly.it/?lang=en | https://illy-procurement.bravosolution.com/web_en/login.html | https://illy.world.tmall.com/shop/view_shop.htm | https://play.google.com/store/apps/details?id=com.illy | https://pressroom.illy.com/ | https://twitter.com/illyIT | https://www.facebook.com/illyitalia/?brand_redir=93846062975 | https://www.illy.com/content/dam/channels/website/consumer/global/the-climate-transition-plan/ILLY%20CTP%20ENG%2029072025%20FINALE.pdf | https://www.illy.com/content/dam/channels/website/consumer/italy/pdf/responsibillyty/Protocol%20on%20Responsibillyty%20version%202.0%20-2025.pdf | https://www.illy.com/en-ww/art/illy-art-collection | https://www.illy.com/en-ww/cookie-policy | https://www.illy.com/en-ww/ernesto-illy-foundation | https://www.illy.com/en-ww/espresso-machines/video-tutorial | https://www.illy.com/en-ww/illy-caffe-history | https://www.illy.com/en-ww/illy-certifications | https://www.illy.com/en-ww/illy-mission-values | https://www.illy.com/en-ww/illy-mission-values#ssr659670cb1_c97w8sra1_6b3gmn8sm | https://www.illy.com/en-ww/illy-stores | https://www.illy.com/en-ww/privacy | https://www.illy.com/en-ww/professional-partners/illy-chef-ambassador-old | https://www.illy.com/en-ww/quality | https://www.illy.com/en-ww/quality/universita-del-caffe | https://www.illy.com/en-ww/search?cgid=other_siteuse_accessibilitystatement | https://www.illy.com/en-ww/sustainability/our-philosophy | https://www.illy.com/en-ww/terms-of-use | https://www.illy.com/en-ww/universita-del-caffe/discovery-courses | https://www.illy.com/en-ww/universita-del-caffe/training-courses | https://www.illy.com/en-ww/work-with-us | https://www.instagram.com/illy_coffee/ | https://www.linkedin.com/company/illycaffe/,,2026-05-10T06:38:50.043525+00:00
Misrak Bread And Flour,Bakery,Addis Ababa,"2Q29+XF7, Addis Ababa, Ethiopia",,,+251 11 465 3794,,,,2026-05-10T06:38:59.959055+00:00
Danob bakery and pastry ingredients,Bakery equipment,Addis Ababa,"2Q5G+W3M, Addis Ababa, Ethiopia",3.7,3.0,+251 99 382 2421,http://danob-et.com/,,,2026-05-10T06:38:59.959055+00:00
Dink donut | Wollo Sefer | ድንቅ ዶናት | ወሎ ሰፈር,Cafe,Addis Ababa,"XQRF+676, Ethio China St, Addis Ababa, Ethiopia",4.3,42.0,+251 94 432 6667,,,,2026-05-10T06:38:59.959055+00:00
Dream Bakery and Cake,Bakery,Addis Ababa,"XPVW+84V, Woreda 04, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:38:59.959055+00:00
Connection Pastry,Restaurant,Addis Ababa,"2Q65+MXV, Addis Ababa, Ethiopia",5.0,2.0,+251 99 394 5003,,,,2026-05-10T06:38:59.959055+00:00
kaleab bakery,Bakery,Addis Ababa 1000,"2QC4+4VQ, lamberet, Addis Ababa 1000, Ethiopia",,,+251 96 103 9393,https://kaleabbakery.com/,,,2026-05-10T06:38:59.959055+00:00
Tsion Marta And Friends Bakery Partnership,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",2.0,1.0,+251 91 922 4671,,,,2026-05-10T06:38:59.959055+00:00
Green Gold Cafe and Roastery,"Coffee shop, Cafe, Coffee roastery",Addis Ababa 0000,"2Q69+7VG, Black Gold Complex, Addis Ababa 0000, Ethiopia",4.2,40.0,+251 90 412 2222,http://greenngold.coffee/,http://greenngold.coffee/ | http://greenngold.coffee/about | http://greenngold.coffee/cafes | http://greenngold.coffee/farm | http://greenngold.coffee/menu | http://greenngold.coffee/our-cafes | http://greenngold.coffee/privacy-policy | http://greenngold.coffee/shop | https://www.instagram.com/greengoldroastery?igsh=MXJwZGMzeGhzNXhheQ== | https://www.tiktok.com/@greengoldroastery?_t=ZM-8yiOAuwRRDh&_r=1,,2026-05-10T06:38:59.959055+00:00
Sarania Cafe and Bakery ሳራኒያ ካፌ እና ዳቦ ቤት,"Bakery, Coffee shop",Addis Ababa,"Summit, Addis Ababa, Ethiopia",3.8,103.0,+251 96 211 0000,,,,2026-05-10T06:38:59.959055+00:00
Essey Bakery And Sweetshop እሰይ ዳቦ እና ጣፋጭ መጋገሪያና መሸጫ,Bakery,Addis Ababa,"2R26+2V3, Gerji Behind Sunshine Condominiums, Addis Ababa, Ethiopia",3.5,2.0,+251 91 324 3587,,,,2026-05-10T06:38:59.959055+00:00
Ararsa And Beketu Bakery Partnrship,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 084 0473,,,,2026-05-10T06:38:59.959055+00:00
new,Bakery,Addis Ababa,"2Q56+MQV, Addis Ababa, Ethiopia",1.0,1.0,,,,,2026-05-10T06:38:59.959055+00:00
Yenad Coffee | Cherkos New Road | | የናድ ቡና | ጨርቆስ አዲሱ መንገድ,Cafe,Addis Ababa,"Unnamed Road, Addis Ababa, Ethiopia",4.3,39.0,+251 91 188 3489,,,,2026-05-10T06:38:59.959055+00:00
Le Patisserie Cake Baker And Distributor P L C,Importer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 618 8543,,,,2026-05-10T06:38:59.959055+00:00
Mawa Coffee and Roaster | ማዋ ኮፊ እና ሮስተር ደምበል,Coffee shop,Addis Ababa 1000,"Africa Ave, Addis Ababa 1000, Ethiopia",5.0,23.0,+251 98 484 8499,https://www.instagram.com/mawa_coffeee/,,,2026-05-10T06:38:59.959055+00:00
Dejen And Ayniyie Bakery Products Partenership,Manufacturer,AA/YK/02/OC,"AA/YK/02/OC, Ethiopia",,,+251 91 331 4309,,,,2026-05-10T06:38:59.959055+00:00
متجر خبز فاخر,Store,Addis Ababa,"2Q29+XGW, Africa Ave, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:39:04.685932+00:00
Danial Temsigen And Friends Manufuctring Of Bakery,Manufacturer,AA/YK/03,"AA/YK/03, Ethiopia",,,+251 91 202 7349,,,,2026-05-10T06:39:04.685932+00:00
Queen's Supermarket | Stadium | ኪዩንስ ሱፐርማርኬት | ስታዲየም,Supermarket,Addis Ababa,"2Q75+4FR, Ras Desta Damtew St, Addis Ababa, Ethiopia",3.8,112.0,+251 11 646 1012,https://queens.midrocinvestmentgroup.com/,,,2026-05-10T06:39:04.685932+00:00
Tofik And Nejiba Bakery Partnership,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 105 6985,,,,2026-05-10T06:39:04.685932+00:00
Woreknesh Genet And Friends Manufacturing Bakery P,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 008 9468,,,,2026-05-10T06:39:04.685932+00:00
Emma’s Café Patisserie Resto,Cafe,Addis Ababa,"WPXF+G3X, Addis Ababa, Ethiopia",4.4,59.0,+251 98 765 4321,https://emmas-coffee.com/,,,2026-05-10T06:39:04.685932+00:00
Biserat And Melisse Bakery Partnrship,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 110 1114,,,,2026-05-10T06:39:04.685932+00:00
Fraol Tesfaye And Tilaye Bread And Cake Bakery P/S,Manufacturer,Addis Ababa,"2Q4C+MFC, Addis Ababa, Ethiopia",,,+251 91 142 2130,,,,2026-05-10T06:39:04.685932+00:00
Eyoas pastries,Catering food and drink supplier,Addis Ababa 1165,"Bole Road, Addis Ababa 1165, Ethiopia",,,+251 90 568 6423,,,,2026-05-10T06:39:04.685932+00:00
La Parisienne | Olompia | ላ ፓሬዝያን ካፌ | ኦሎምፒያ,Cafe,Addis Ababa,"2Q39+53F, Gabon St, Addis Ababa, Ethiopia",3.5,22.0,,,,,2026-05-10T06:39:04.685932+00:00
Joy cafe bakery and Eatery,Restaurant,Addis Ababa 2880,"Gabon St, Addis Ababa 2880, Ethiopia",,,+251 96 670 7895,,,,2026-05-10T06:39:04.685932+00:00
Ejera And Chala Bakery Paretnrship,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 934 3005,,,,2026-05-10T06:39:04.685932+00:00
Kiya Coffee Shop,"Coffee shop, Coffee store",Addis Ababa,"XQW8+PQR, Gabon St, Addis Ababa, Ethiopia",4.8,37.0,+251 91 973 2323,,,,2026-05-10T06:39:04.685932+00:00
Muba Bakery &Pastry,Bakery,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",5.0,4.0,+251 94 238 4710,,,,2026-05-10T06:39:04.685932+00:00
Nelliy's Coffee,Cafe,Addis Ababa 0000,"2Q28+HXX, Addis Ababa 0000, Ethiopia",4.6,35.0,+251 97 622 2266,https://nelliy.com/,https://nelliy.com/ | https://nelliy.com/?p=1210 | https://nelliy.com/?p=1212 | https://nelliy.com/?p=1214 | https://nelliy.com/?p=1343 | https://nelliy.com/?p=1392 | https://nelliy.com/?page_id=119 | https://nelliy.com/?page_id=147 | https://nelliy.com/?page_id=162 | https://nelliy.com/?page_id=169 | https://nelliy.com/about-us/ | https://nelliy.com/contact-us/ | https://nelliy.com/projects/ | https://nelliy.com/sample-enquiry/ | https://nelliy.com/services/ | https://web.facebook.com/NelliysCoffee | https://www.instagram.com/nelliyscoffee/ | https://www.linkedin.com/company/nelliy-s-coffee | https://www.tiktok.com/@nelliyscoffee_et,,2026-05-10T06:39:04.685932+00:00
Tomoca Coffee Laureate Tsegaye G/Medhin,Coffee shop,Addis Ababa,"15/16, Addis Ababa, Ethiopia",4.4,67.0,+251 90 337 4010,,,,2026-05-10T06:39:04.685932+00:00
Emoles Cafe,Cafe,Addis Ababa,"2Q68+2XR, Addis Ababa, Ethiopia",4.1,26.0,+251 91 456 5883,,,,2026-05-10T06:39:04.685932+00:00
Tigist Selamwit And Friends Bakery Partenership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 182 5007,,,,2026-05-10T06:39:14.879226+00:00
Mesfin And Fantahun Manufa/Of Bakery Prdt And Sale,Manufacturer,AA/YK/13,"AA/YK/13, Ethiopia",,,+251 91 117 2319,,,,2026-05-10T06:39:14.879226+00:00
Elshaday And Absra Manufacture Of Bakery Pro/Pa/S,Manufacturer,Addis Ababa,"2Q48+2H9, Addis Ababa, Ethiopia",,,+251 91 136 9467,,,,2026-05-10T06:39:14.879226+00:00
Topsun Trading And Manufacturing P L C,Exporter,Addis Ababa,"Addis Ababa, Ethiopia",1.0,1.0,+251 91 152 7037,http://www.topsunplc.com/,,,2026-05-10T06:39:14.879226+00:00
SoSiDa Gelateria WeloSefer Round About Toward Denbel,Ice cream shop,Addis Ababa,"the first right, Welosefer Round About toward Stadium, Addis Ababa, Ethiopia",4.1,61.0,+251 91 122 1070,https://m.facebook.com/mimisosida/,https://m.facebook.com/ | https://m.facebook.com/help/1570260493519783/?ref=learn_more | https://m.facebook.com/language/?next_uri=https%3A%2F%2Fm.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252Fmimisosida%252F%26refsrc%3Ddeprecated&ref_component=mbasic_footer&ref_page=XLoginController,,2026-05-10T06:39:14.879226+00:00
Worknesh Yeshihareg And Friends Manufachring Baker Prod,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 043 5265,,,,2026-05-10T06:39:14.879226+00:00
