source_category,main_category,subcategory,business_name,normalized_name,location,normalized_location,phone,phone_clean,listing_url,image_url,duplicate_flag,notes
Restaurant,Food & Beverage,Restaurant & Bar,BeEmnet Restaurant,BeEmnet Restaurant,"Lancha, Addis Ababa, Ethiopia","Lancha, Addis Ababa, Ethiopia",251913785257.0,2519137852570,https://amaklo.com/listing/beemnet-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/ZJkIZGYAkRC1wlFfJIlvFd1q53D78j.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,PIO GASTRO BAR,PIO GASTRO BAR,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251900622800.0,2519006228000,https://amaklo.com/listing/pio-gastro-bar,https://amaklo.com/assets/upload/listing_thumbnail/tMPwIysXcIQuADGm4itAfvKvXFmEMM.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Cork Wine Bar & Restaurant,Cork Wine Bar & Restaurant,"Megenagna, Addis Ababa, Ethiopia","Megenagna, Addis Ababa, Ethiopia",251924005642.0,2519240056420,https://amaklo.com/listing/cork-wine-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/xjjufiBooFXnyM85GA1GYNLhzfjmNC.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,K P Village Cafe And Restaurant,K P Village Cafe And Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251944110031.0,2519441100310,https://amaklo.com/listing/k-p-village-cafe-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/vRhzSXzhwMswGzr2w8tKBOf9IshOfU.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Mushroom Cafe and Restaurant,Mushroom Cafe and Restaurant,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251910000380.0,2519100003800,https://amaklo.com/listing/mushroom-cafe-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/uLDHOqjxwlTIxbQBJDstKeqdNXveOj.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Soweto bar & restaurant,Soweto bar & restaurant,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251911048494.0,2519110484940,https://amaklo.com/listing/soweto-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/uyNOQPn0zAuiVfZK7DgQkCO0KXOOgI.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Getish Restaurant,Getish Restaurant,"Urael, Addis Ababa, Ethiopia","Urael, Addis Ababa, Ethiopia",251911614432.0,2519116144320,https://amaklo.com/listing/getish-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/X76BlaCRoAKdbDzhAIkuH7LXsKUYFa.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Africana Bar And Restaurant,Africana Bar And Restaurant,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251935986887.0,2519359868870,https://amaklo.com/listing/africana-bar-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/PjRUZABQAl3pEgfq2h3pXbooyIB5k3.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Crave Cafe & Restaurant,Crave Cafe & Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251115574853.0,2511155748530,https://amaklo.com/listing/crave-cafe-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/MbDWZW2VaxDoS0ut9u6TEQNZMUArJy.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Fafresh Cultural Kitchen,Fafresh Cultural Kitchen,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251910790038.0,2519107900380,https://amaklo.com/listing/fafresh-cultural-kitchen,https://amaklo.com/assets/upload/listing_thumbnail/Ah7F5kQhaOQTaGyo503h8HcF2Rr2QB.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,"Umoja, East African Cuisine & Cabaret","Umoja, East African Cuisine & Cabaret","Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251945418050.0,2519454180500,https://amaklo.com/listing/umoja-east-african-cuisine-cabaret,https://amaklo.com/assets/upload/listing_thumbnail/MWyDOKADaMQ2EBFRvMeU8Ks3fYXxmu.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,"Umoja, East African Cuisine & Cabaret","Umoja, East African Cuisine & Cabaret","Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251945418050.0,2519454180500,https://amaklo.com/listing/umoja-east-african-cuisine-cabaret,https://amaklo.com/assets/upload/listing_thumbnail/JoWp1Jq4h9ARBFmVA4Bap7t87slTLg.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Deluxe Catering & Restaurant,Deluxe Catering & Restaurant,"Gerji, Addis Ababa, Ethiopia","Gerji, Addis Ababa, Ethiopia",251903225555.0,2519032255550,https://amaklo.com/listing/deluxe-catering-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/kM1zfByfLZRGHg0lniV7Ktjt61mhJv.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Deluxe Catering & Restaurant,Deluxe Catering & Restaurant,"Gerji, Addis Ababa, Ethiopia","Gerji, Addis Ababa, Ethiopia",251903225555.0,2519032255550,https://amaklo.com/listing/deluxe-catering-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/xaSJ7h89L7eDXSwViFOCYQ9shuOOdo.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Ameya Bar & Restaurant,Ameya Bar & Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251922997191.0,2519229971910,https://amaklo.com/listing/ameya-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/Fa0JCdAzZNRgwraWHBgsZycNAcXoly.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Ameya Bar & Restaurant,Ameya Bar & Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251922997191.0,2519229971910,https://amaklo.com/listing/ameya-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/CMf0mET6bkSgzqUWyEyWeFcScn7CYK.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Villa Verde Lounge and Restaurant,Villa Verde Lounge and Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251929115937.0,2519291159370,https://amaklo.com/listing/villa-verde-lounge-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/SFqQz2xuHzWewQ46reWPOSZkhRDkZm.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Villa Verde Lounge and Restaurant,Villa Verde Lounge and Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251929115937.0,2519291159370,https://amaklo.com/listing/villa-verde-lounge-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/jnuQgOVk65mUTkQaY73k2O6okK5Ht4.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Elsa Bebo's Restaurant,Elsa Bebo's Restaurant,"Gerji, Addis Ababa, Ethiopia","Gerji, Addis Ababa, Ethiopia",251904659409.0,2519046594090,https://amaklo.com/listing/elsa-bebo-s-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/R4Mz0kVhapnUnASKraoQ5ObBKLulUC.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Elsa Bebo's Restaurant,Elsa Bebo's Restaurant,"Gerji, Addis Ababa, Ethiopia","Gerji, Addis Ababa, Ethiopia",251904659409.0,2519046594090,https://amaklo.com/listing/elsa-bebo-s-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/kn8zsJ89giqGrEpOPAmuuvMcONqLD8.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Andiamo Pizza And Pasta Restaurant,Andiamo Pizza And Pasta Restaurant,"Gerji, Addis Ababa, Ethiopia","Gerji, Addis Ababa, Ethiopia",251911505253.0,2519115052530,https://amaklo.com/listing/andiamo-pizza-and-pasta-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/gTBD2yQnUYfJ2dvKTiwxyHj8GwUzmF.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Dok Restaurant Top View,Dok Restaurant Top View,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251979910154.0,2519799101540,https://amaklo.com/listing/dok-restaurant-top-view,https://amaklo.com/assets/upload/listing_thumbnail/CA0SqxzeGfcC7fT8XtYofBLBJrivee.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Five Loaves Bistro and Bakery,Five Loaves Bistro and Bakery,"Signal, Addis Ababa, Ethiopia","Signal, Addis Ababa, Ethiopia",251993949395.0,2519939493950,https://amaklo.com/listing/five-loaves-bistro-and-bakery,https://amaklo.com/assets/upload/listing_thumbnail/sN04V38sAAws3Txpb6T3ZQJxeivZRC.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Dashen Traditional Restaurant,Dashen Traditional Restaurant,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251911201723.0,2519112017230,https://amaklo.com/listing/dashen-traditional-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/ImZdAbX56ZKlMPVvMXOuiq3ERiVVSQ.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,The Oriental,The Oriental,"Meskel Square, Addis Ababa, Ethiopia","Meskel Square, Addis Ababa, Ethiopia",251115171204.0,2511151712040,https://amaklo.com/listing/the-oriental,https://amaklo.com/assets/upload/listing_thumbnail/sLJvPIgRkv8WqXHiyylh9NTnzGKNcm.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Inter Bistro,Inter Bistro,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251115180438.0,2511151804380,https://amaklo.com/listing/inter-bistro,https://amaklo.com/assets/upload/listing_thumbnail/OP7SFdSBGxE2Q0iOtEzOSkMWrgqyWB.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,ELFIGN Café and Restaurant,ELFIGN Café and Restaurant,"Megenagna, Addis Ababa, Ethiopia","Megenagna, Addis Ababa, Ethiopia",251903548854.0,2519035488540,https://amaklo.com/listing/elfign-cafe-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/yVUNehZexDCxBIdIu2BNBFz9KWgg2X.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Union Cocktail Bar & Restaurant,Union Cocktail Bar & Restaurant,"Meskel Square, Addis Ababa, Ethiopia","Meskel Square, Addis Ababa, Ethiopia",251991730388.0,2519917303880,https://amaklo.com/listing/union-cocktail-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/gl5dpfqPYpyYKubSTjpJrhL17h8J0y.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Center Point Addis 360° Revolving Restaurant,Center Point Addis 360° Revolving Restaurant,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251115180444.0,2511151804440,https://amaklo.com/listing/center-point-addis-3600-revolving-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/vin9oYXUGUWCD85Qy5xOUKvhXU5Foh.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Lyan Bar and Restaurant,Lyan Bar and Restaurant,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251968061003.0,2519680610030,https://amaklo.com/listing/lyan-bar-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/BML4R2imyaTnt19LerKRo4XaCL8xHl.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,The Kitchen,The Kitchen,"Meskel Square, Addis Ababa, Ethiopia","Meskel Square, Addis Ababa, Ethiopia",251115171234.0,2511151712340,https://amaklo.com/listing/the-kitchen,https://amaklo.com/assets/upload/listing_thumbnail/vlyWfeSyqVqvzHHG8fGYBcwPo9OcFv.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Tivoli Restaurant,Tivoli Restaurant,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251113203918.0,2511132039180,https://amaklo.com/listing/tivoli-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/ZK0g62Xd0mbPM5paBuDLzlpGSuvyHh.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Trattoria Gusto,Trattoria Gusto,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251934497861.0,2519344978610,https://amaklo.com/listing/trattoria-gusto,https://amaklo.com/assets/upload/listing_thumbnail/OQfu6dCI7bhgDID3ZMRqvxewfCzBVY.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Henom Restaurant,Henom Restaurant,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251966223344.0,2519662233440,https://amaklo.com/listing/henom-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/eXk4vKFMe01C7cfCkpAlNH8L8oRRy9.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,cobuqa The Mexican Restaurant,cobuqa The Mexican Restaurant,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251944044999.0,2519440449990,https://amaklo.com/listing/cobuqa-the-mexican-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/CQfAG0tkl15KlLBbuwz1gN4B4zRuli.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Damakase African Foods,Damakase African Foods,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251985219922.0,2519852199220,https://amaklo.com/listing/damakase-african-foods,https://amaklo.com/assets/upload/listing_thumbnail/ukCYsfS7YkHOsvLebxMm5IRrDo4Vfw.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Canary Bar & Restaurant,Canary Bar & Restaurant,"Jacros, Addis Ababa, Ethiopia","Jacros, Addis Ababa, Ethiopia",251979988685.0,2519799886850,https://amaklo.com/listing/canary-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/yh8dXIwuruEC34BN0HIHj0oXi8XI7H.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Mesti Restaurant,Mesti Restaurant,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251902262222.0,2519022622220,https://amaklo.com/listing/mesti-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/4d1Km3yJYWmE7Y5zQqLWYYEBDXxkmE.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Al Diwan restaurant مطعم الديوان,Al Diwan restaurant مطعم الديوان,"Figa, Addis Ababa, Ethiopia","Figa, Addis Ababa, Ethiopia",251961922222.0,2519619222220,https://amaklo.com/listing/al-diwan-restaurant-mtaam-ldyo-n,https://amaklo.com/assets/upload/listing_thumbnail/F5mcPEGt4vAPq4sM4P8S7oXAFCcrx2.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,CAFE FRAISIE Café and RESTAURANT,CAFE FRAISIE Café and RESTAURANT,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251911986017.0,2519119860170,https://amaklo.com/listing/cafe-fraisie-cafe-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/JC82PbfVwY89EBInVERmgG6558Gy9n.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Olive and Bread,Olive and Bread,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251979793132.0,2519797931320,https://amaklo.com/listing/olive-and-bread,https://amaklo.com/assets/upload/listing_thumbnail/dDTuUhZwJl4RR8HTlF85gQR46Y07w1.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,The Hot Dog Gourmet,The Hot Dog Gourmet,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251913087841.0,2519130878410,https://amaklo.com/listing/the-hot-dog-gourmet,https://amaklo.com/assets/upload/listing_thumbnail/hQuRJeG530JtQ3y6cGyOEGJHzVmQaF.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,La Morena Taqueria,La Morena Taqueria,"Sarbet, Addis Ababa, Ethiopia","Sarbet, Addis Ababa, Ethiopia",251912500761.0,2519125007610,https://amaklo.com/listing/la-morena-taqueria,https://amaklo.com/assets/upload/listing_thumbnail/8FI4cWqapSsdaVJfxGyha6G3GXHUVU.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Temsalet Kitchen,Temsalet Kitchen,"Sarbet, Addis Ababa, Ethiopia","Sarbet, Addis Ababa, Ethiopia",251913840759.0,2519138407590,https://amaklo.com/listing/temsalet-kitchen,https://amaklo.com/assets/upload/listing_thumbnail/HcDzW53tgzheRSGa7XQ9rFZrejqjZ7.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,KAZ Sushi & Japanese Fusion Restaurant,KAZ Sushi & Japanese Fusion Restaurant,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251986833333.0,2519868333330,https://amaklo.com/listing/kaz-sushi-japanese-fusion-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/0TWu6YRgSgC2352pwwl6nA8W2l6t1v.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Summerfields,Summerfields,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251115171717.0,2511151717170,https://amaklo.com/listing/summerfields,https://amaklo.com/assets/upload/listing_thumbnail/Q86HIdeQK8MRvoVr2ef4Pt2vRADjua.webp,False,
Restaurant,Food & Beverage,Restaurant & Bar,Ro-V RestaurantLounge,Ro-V RestaurantLounge,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251944626262.0,2519446262620,https://amaklo.com/listing/ro-v-restaurantlounge,https://amaklo.com/assets/upload/listing_thumbnail/CywG6JXZqeWqv1T7pY2puh9jGa4Fwk.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Sishu,Sishu,"Kera, Addis Ababa, Ethiopia","Kera, Addis Ababa, Ethiopia",251920061063.0,2519200610630,https://amaklo.com/listing/sishu,https://amaklo.com/assets/upload/listing_thumbnail/NB4OyWR0YklCbmTNzarnsZbXokXlFF.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Allday Cafe and Restaurant,Allday Cafe and Restaurant,"Staduim, Addis Ababa, Ethiopia","Staduim, Addis Ababa, Ethiopia",251916581945.0,2519165819450,https://amaklo.com/listing/allday-cafe-and-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/wWe7MNQcjl2VqtwAu69ox3IAyolCxo.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Paradise Restaurant,Paradise Restaurant,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251911520253.0,2519115202530,https://amaklo.com/listing/paradise-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/oVeKROrjAI1g7l2lgBVNsniyYoL1lU.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Déjà Bean,Déjà Bean,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251913941090.0,2519139410900,https://amaklo.com/listing/deja-bean,https://amaklo.com/assets/upload/listing_thumbnail/0kpgTolWklxMCXgZkMGIEk0PPC2HUH.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Robera Coffee,Robera Coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911525750.0,2519115257500,https://amaklo.com/listing/robera-coffee,https://amaklo.com/assets/upload/listing_thumbnail/aUyH6d3i0b39pH4vQtFd1Pvxe0FcZz.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Eliana Coffee,Eliana Coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251116263707.0,2511162637070,https://amaklo.com/listing/eliana-coffee,https://amaklo.com/assets/upload/listing_thumbnail/2pqt81uDOZpd4MemhRGGvgeDRn2w0r.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Abat coffee,Abat coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251953755555.0,2519537555550,https://amaklo.com/listing/abat-coffee,https://amaklo.com/assets/upload/listing_thumbnail/b7waT3LSwg4mdmidHwr9aRtDyGhsdm.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Homeland coffee and smoothie,Homeland coffee and smoothie,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251975933333.0,2519759333330,https://amaklo.com/listing/homeland-coffee-and-smoothie,https://amaklo.com/assets/upload/listing_thumbnail/G4YZeh1qK2YlqF0UuYz1chL3OkxkzR.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Berlin Bar & Restaurant,Berlin Bar & Restaurant,"Addis Ababa, Addis Ababa, Ethiopia","Addis Ababa, Addis Ababa, Ethiopia",251909311111.0,2519093111110,https://amaklo.com/listing/berlin-bar-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/Qom91zvZsKfSRfEdZ0djvUnOmAMWhI.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Restaurant & Bar,Cravings Restaurant & Bar,Cravings Restaurant & Bar,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911451347.0,2519114513470,https://amaklo.com/listing/cravings-restaurant-bar,https://amaklo.com/assets/upload/listing_thumbnail/ikx6gPFtwzCXAnA9OxLbee0HFoZnM8.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,La Nouvelle Cafe & Restaurant,La Nouvelle Cafe & Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251929930200.0,2519299302000,https://amaklo.com/listing/la-nouvelle-cafe-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/mZ7Em3ijfmrU20UkQtM6qCKvTzOGIa.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Top View Restaurant,Top View Restaurant,"Megenaga, Addis Ababa, Ethiopia","Megenaga, Addis Ababa, Ethiopia",251116511573.0,2511165115730,https://amaklo.com/listing/top-view-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/0ZwI3wO5JSm2Eki6DWlHXJ73A38TQn.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Bonsai Asian Fusion,Bonsai Asian Fusion,"Summit, Addis Ababa, Ethiopia","Summit, Addis Ababa, Ethiopia",251994802860.0,2519948028600,https://amaklo.com/listing/bonsai-asian-fusion,https://amaklo.com/assets/upload/listing_thumbnail/3HvCsK4UjJZ2cAkVBMJ7qzbxSRePVl.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Bistrot TV5-MONDE,Bistrot TV5-MONDE,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251908011916.0,2519080119160,https://amaklo.com/listing/bistrot-tv5-monde,https://amaklo.com/assets/upload/listing_thumbnail/u3Bc5pzPKmJfKOWO1kMjznv81JcWft.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Aladdin Restaurant,Aladdin Restaurant,"Besrat Gabriel, Addis Ababa, Ethiopia","Besrat Gabriel, Addis Ababa, Ethiopia",251929923492.0,2519299234920,https://amaklo.com/listing/aladdin-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/bTgUhZVkuD0V4HBrCKyOJeImNjni2a.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Kaku Mame Restaurant,Kaku Mame Restaurant,"Lideta, Addis Ababa, Ethiopia","Lideta, Addis Ababa, Ethiopia",251917748390.0,2519177483900,https://amaklo.com/listing/kaku-mame-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/1XkkusmBygbk6UWbyCQWdgHgz6N5XU.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Saffron Indian Restaurant,Saffron Indian Restaurant,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251116183100.0,2511161831000,https://amaklo.com/listing/saffron-indian-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/j9gG39AgAosDthpEuRsLtiBmZKD4eH.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Little Paris,Little Paris,"Summit, Addis Ababa, Ethiopia","Summit, Addis Ababa, Ethiopia",251922784470.0,2519227844700,https://amaklo.com/listing/little-paris,https://amaklo.com/assets/upload/listing_thumbnail/RxK6lBXXgI4LNYAZlcclGhew1XEYKR.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Castelli's Restaurant,Castelli's Restaurant,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251983911652.0,2519839116520,https://amaklo.com/listing/castelli-s-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/Jg2bLayw04U2fnRAMCXoa32mQhVvwa.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Sozo Gemstone & Minerals,Sozo Gemstone & Minerals,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911140420.0,2519111404200,https://amaklo.com/listing/sozo-gemstone-minerals,https://amaklo.com/assets/upload/listing_thumbnail/3pDQblxDAOGTs8c31idnEKEvUNKgxU.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Sip,Sip,"Bisrate Gebriel, Addis Ababa, Ethiopia","Bisrate Gebriel, Addis Ababa, Ethiopia",251938050525.0,2519380505250,https://amaklo.com/listing/sip,https://amaklo.com/assets/upload/listing_thumbnail/pGQXied5rMJTobh357z81DTzRgCQGT.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Dumerso Coffee,Dumerso Coffee,"Sarbet, Addis Ababa, Ethiopia","Sarbet, Addis Ababa, Ethiopia",251967340652.0,2519673406520,https://amaklo.com/listing/dumerso-coffee,https://amaklo.com/assets/upload/listing_thumbnail/FY69tWxAIBwVCXiKboaRX3y8ncDW7V.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Fili Coffee,Fili Coffee,"Lafto, Addis Ababa, Ethiopia","Lafto, Addis Ababa, Ethiopia",251911029370.0,2519110293700,https://amaklo.com/listing/fili-coffee,https://amaklo.com/assets/upload/listing_thumbnail/uKIC2GGWJGFkghQFsysSunL2N7mHr7.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Wild Coffee,Wild Coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251984706044.0,2519847060440,https://amaklo.com/listing/wild-coffee,https://amaklo.com/assets/upload/listing_thumbnail/tVX3JnklC5ln27XtijuurhWP1QWf1x.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Typica Specialty Coffee Shop,Typica Specialty Coffee Shop,"Megenagna, Addis Ababa, Ethiopia","Megenagna, Addis Ababa, Ethiopia",251930905148.0,2519309051480,https://amaklo.com/listing/typica-specialty-coffee-shop,https://amaklo.com/assets/upload/listing_thumbnail/xuy0JwWl8etit7vt1XSIUR0srgIt6h.webp,False,
Restaurant,Food & Beverage,Cafe & Bakery,Hideout Coffee,Hideout Coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251960122222.0,2519601222220,https://amaklo.com/listing/hideout-coffee,https://amaklo.com/assets/upload/listing_thumbnail/vNfi4A2d2mObteMayligghwSJNkhep.jpg,False,
